,PU_datetime,DO_datetime,trip_distance,PU_lat,PU_long,DO_lat,DO_long
0,2012-05-01 00:13:00,2012-05-01 00:24:00,2.91,40.71330630099992,-73.95834207500002,40.72153595399992,-73.98377990999991
1,2012-05-01 00:04:37,2012-05-01 00:09:19,0.5,40.76217929999994,-73.96612747299989,40.76783673899992,-73.98136213699995
2,2012-05-01 00:11:29,2012-05-01 00:18:09,1.6,40.76783673899992,-73.98136213699995,40.75849562296791,-73.95854329689507
3,2012-05-01 00:24:45,2012-05-01 00:33:21,3.5,40.759879715999936,-73.96177668399997,40.76752031699986,-73.90413637799996
4,2012-05-01 00:08:33,2012-05-01 00:29:38,7.5,40.72755978299991,-73.99136388099987,40.66915348399992,-73.9969179149999
5,2012-05-01 00:19:17,2012-05-01 00:44:42,14.7,40.72153595399992,-73.98377990999991,40.704212451999936,-73.83696237799982
6,2012-05-01 00:09:04,2012-05-01 00:17:04,2.3,40.72420155499992,-73.99257987399992,40.7552996949999,-73.97534377999993
7,2012-05-01 00:26:38,2012-05-01 00:33:12,0.9,40.72901638499997,-74.00250642399995,40.72153595399992,-73.98377990999991
8,2012-05-01 00:46:03,2012-05-01 00:57:03,2.4,40.72901638499997,-74.00250642399995,40.75551634599986,-73.98362433299988
9,2012-05-01 00:04:14,2012-05-01 00:14:37,4.3,40.73141124499994,-73.98238628799993,40.79254666899993,-73.94103496899987
10,2012-05-01 00:21:21,2012-05-01 00:22:20,0.1,40.759879715999936,-73.96177668399997,40.759879715999936,-73.96177668399997
11,2012-05-01 00:01:00,2012-05-01 00:20:00,4.11,40.75519332399994,-73.9712170449999,40.72470155099989,-74.00931760399995
12,2012-05-01 00:37:37,2012-05-01 00:51:18,4.2,40.74044408899989,-74.00201937799989,40.71913288399984,-73.97635525199995
13,2012-05-01 00:27:58,2012-05-01 00:34:44,4.7,40.75193959699992,-73.96547092299994,40.70477524799991,-74.00974639299996
14,2012-05-01 00:50:50,2012-05-01 01:08:19,13.5,40.74040257875024,-73.97219641647804,40.688330889999925,-73.80857655199986
15,2012-05-01 00:02:00,2012-05-01 00:14:00,3.68,40.75532984899993,-73.99117738199989,40.77301984499992,-73.95218621999996
16,2012-05-01 00:33:00,2012-05-01 00:48:00,4.77,40.76772505899991,-73.98147898799989,40.83620061961779,-73.93436121591056
17,2012-05-01 00:53:21,2012-05-01 00:53:38,0.0,40.75205360799992,-73.94345411699997,40.75205360799992,-73.94345411699997
18,2012-05-01 00:01:37,2012-05-01 00:11:28,1.8,40.76217929999994,-73.96612747299989,40.75532984899993,-73.99117738199989
19,2012-05-01 00:08:13,2012-05-01 00:16:23,2.9,40.75532984899993,-73.99117738199989,40.79301293399991,-73.96371096499993
20,2012-05-01 00:19:47,2012-05-01 00:26:16,1.1,40.79301293399991,-73.96371096499993,40.80959972099989,-73.94773985499985
21,2012-05-01 00:51:44,2012-05-01 00:53:06,0.1,40.7552996949999,-73.97534377999993,40.7552996949999,-73.97534377999993
22,2012-05-01 00:59:55,2012-05-01 01:13:53,5.8,40.745804967999945,-73.97203331099983,40.7050307879999,-74.01332610899988
23,2012-05-01 00:24:00,2012-05-01 00:44:00,6.87,40.72470155099989,-74.00931760399995,40.78596738899997,-73.96884378999985
24,2012-05-01 00:36:00,2012-05-01 00:54:49,6.8,40.81429809399993,-73.95707738499995,40.75205360799992,-73.94345411699997
25,2012-05-01 00:12:40,2012-05-01 00:17:00,0.8,40.720234238999886,-73.98447731699999,40.72420155499992,-73.99257987399992
26,2012-05-01 00:26:56,2012-05-01 00:37:21,2.1,40.72901638499997,-74.00250642399995,40.74044408899989,-74.00201937799989
27,2012-05-01 00:39:08,2012-05-01 00:51:43,2.9,40.74542088999988,-73.99096832799995,40.759879715999936,-73.96177668399997
