,PU_datetime,DO_datetime,trip_distance,PU_lat,PU_long,DO_lat,DO_long
0,2012-12-01 00:38:00,2012-12-01 00:49:00,2.91,40.73141124499994,-73.98238628799993,40.75551634599986,-73.98362433299988
1,2012-12-01 00:02:46,2012-12-01 00:08:41,1.4,40.78768560599987,-73.97501417199996,40.77301984499992,-73.95218621999996
2,2012-12-01 00:10:13,2012-12-01 00:53:21,8.6,40.75849562296791,-73.95854329689507,40.72514643399994,-73.86970765399998
3,2012-12-01 00:16:53,2012-12-01 00:24:29,3.0,40.72153595399992,-73.98377990999991,40.75515238425916,-73.96162927534907
4,2012-12-01 00:26:05,2012-12-01 00:37:41,5.4,40.75515238425916,-73.96162927534907,40.720234238999886,-73.98447731699999
5,2012-12-01 00:41:46,2012-12-01 00:54:01,1.8,40.720234238999886,-73.98447731699999,40.71913288399984,-73.97635525199995
6,2012-12-01 00:30:57,2012-12-01 00:41:50,1.1,40.720234238999886,-73.98447731699999,40.72901638499997,-74.00250642399995
7,2012-12-01 00:47:21,2012-12-01 01:00:06,0.9,40.72901638499997,-74.00250642399995,40.72755978299991,-73.99136388099987
8,2012-12-01 00:08:01,2012-12-01 00:24:26,3.0,40.7552996949999,-73.97534377999993,40.72153595399992,-73.98377990999991
9,2012-12-01 00:37:48,2012-12-01 00:53:46,3.8,40.73490456699995,-73.98996936399989,40.77301984499992,-73.95218621999996
10,2012-12-01 00:11:50,2012-12-01 00:29:13,5.4,40.74040257875024,-73.97219641647804,40.81429809399993,-73.95707738499995
11,2012-12-01 00:41:16,2012-12-01 00:43:42,0.7,40.780328934999936,-73.98162787399998,40.78768560599987,-73.97501417199996
12,2012-12-01 00:46:07,2012-12-01 00:57:38,3.3,40.78768560599987,-73.97501417199996,40.83620061961779,-73.93436121591056
13,2012-12-01 00:08:33,2012-12-01 00:23:40,3.2,40.68228732999989,-73.998192111,40.68343632399992,-73.92916130699992
