,PU_datetime,DO_datetime,trip_distance,PU_lat,PU_long,DO_lat,DO_long
0,2012-08-01 00:15:41,2012-08-01 00:25:17,2.1,40.74040257875024,-73.97219641647804,40.72831405499991,-74.00269315099992
1,2012-08-01 00:12:00,2012-08-01 00:23:56,3.0,40.75551634599986,-73.98362433299988,40.7987185259999,-73.95953658899997
2,2012-08-01 00:07:55,2012-08-01 00:36:58,5.9,40.73490456699995,-73.98996936399989,40.67312139399996,-73.96070974499996
3,2012-08-01 00:01:00,2012-08-01 00:08:00,1.74,,,40.745804967999945,-73.97203331099983
4,2012-08-01 00:38:37,2012-08-01 00:56:42,4.6,40.738771457999896,-73.84732494199989,40.68931894699996,-73.8450419489999
5,2012-08-01 00:10:00,2012-08-01 00:13:00,0.8,40.77301984499992,-73.95218621999996,40.79254666899993,-73.94103496899987
6,2012-08-01 00:07:33,2012-08-01 00:32:45,6.2,40.76783673899992,-73.98136213699995,40.70693234399989,-74.00372234899996
7,2012-08-01 00:04:03,2012-08-01 00:13:38,1.6,40.74040257875024,-73.97219641647804,40.750451608999896,-73.98729377099981
8,2012-08-01 00:18:36,2012-08-01 00:22:38,1.0,40.75551634599986,-73.98362433299988,40.75193959699992,-73.96547092299994
9,2012-08-01 00:05:50,2012-08-01 00:14:23,1.5,40.7439431149999,-73.98362519999995,40.75532984899993,-73.99117738199989
10,2012-08-01 00:19:36,2012-08-01 00:25:32,0.8,40.75551634599986,-73.98362433299988,40.750451608999896,-73.98729377099981
11,2012-08-01 00:35:11,2012-08-01 00:47:20,2.8,40.7439431149999,-73.98362519999995,40.72470155099989,-74.00931760399995
12,2012-08-01 00:17:46,2012-08-01 00:23:09,1.4,40.76783673899992,-73.98136213699995,40.759879715999936,-73.96177668399997
13,2012-08-01 00:26:56,2012-08-01 00:33:01,1.5,40.77301984499992,-73.95218621999996,40.79254666899993,-73.94103496899987
14,2012-08-01 00:54:08,2012-08-01 01:00:53,1.8,40.780328934999936,-73.98162787399998,40.79301293399991,-73.96371096499993
15,2012-08-01 00:07:45,2012-08-01 00:25:52,3.1,40.72522879205536,-73.96176070375392,40.70063447999997,-73.98712491499988
16,2012-08-01 00:13:59,2012-08-01 00:19:19,2.8,40.78285908899991,-73.94383256699986,40.745804967999945,-73.97203331099983
17,2012-08-01 00:21:04,2012-08-01 00:26:02,1.4,40.74040257875024,-73.97219641647804,40.75515238425916,-73.96162927534907
18,2012-08-01 00:33:49,2012-08-01 00:34:52,0.5,40.759879715999936,-73.96177668399997,40.77301984499992,-73.95218621999996
19,2012-08-01 00:41:22,2012-08-01 01:12:33,16.6,40.75849562296791,-73.95854329689507,40.62513319188153,-73.90464209220775
20,2012-08-01 00:00:56,2012-08-01 00:14:38,3.5,40.71330630099992,-73.95834207500002,40.72901638499997,-74.00250642399995
21,2012-08-01 00:28:33,2012-08-01 00:36:19,1.0,40.72901638499997,-74.00250642399995,40.72153595399992,-73.98377990999991
22,2012-08-01 00:49:43,2012-08-01 00:58:38,1.7,40.72420155499992,-73.99257987399992,40.74040257875024,-73.97219641647804
23,2012-08-01 00:26:38,2012-08-01 00:41:25,3.4,40.73141124499994,-73.98238628799993,40.71330630099992,-73.95834207500002
24,2012-08-01 00:50:17,2012-08-01 01:31:29,7.1,40.71330630099992,-73.95834207500002,40.66072744099996,-73.97984261899994
25,2012-08-01 00:08:09,2012-08-01 00:12:05,1.1,40.76217929999994,-73.96612747299989,40.759879715999936,-73.96177668399997
26,2012-08-01 00:15:55,2012-08-01 00:24:58,2.0,40.759879715999936,-73.96177668399997,40.76783673899992,-73.98136213699995
27,2012-08-01 00:15:02,2012-08-01 00:22:05,1.6,40.72470155099989,-74.00931760399995,40.74044408899989,-74.00201937799989
28,2012-08-01 00:07:51,2012-08-01 00:24:44,5.3,40.75551634599986,-73.98362433299988,40.7190576729999,-74.01244109299991
29,2012-08-01 00:35:24,2012-08-01 00:45:44,2.2,40.71913288399984,-73.97635525199995,40.72901638499997,-74.00250642399995
30,2012-08-01 00:47:47,2012-08-01 01:05:13,6.3,40.72901638499997,-74.00250642399995,40.74908727499994,-73.90989961499994
31,2012-08-01 00:21:12,2012-08-01 00:37:50,6.2,40.76489773199991,-73.97255352299985,40.851315432999854,-73.94068822000003
32,2012-08-01 00:07:40,2012-08-01 00:21:43,4.7,40.7552996949999,-73.97534377999993,40.81429809399993,-73.95707738499995
33,2012-08-01 00:32:00,2012-08-01 00:40:15,2.0,40.76772505899991,-73.98147898799989,40.75515238425916,-73.96162927534907
34,2012-08-01 00:32:43,2012-08-01 01:10:33,7.4,40.780328934999936,-73.98162787399998,40.71330630099992,-73.95834207500002
35,2012-08-01 00:01:00,2012-08-01 00:09:00,1.5,40.77351005394221,-73.99667705784736,40.7552996949999,-73.97534377999993
36,2012-08-01 00:18:39,2012-08-01 00:32:38,3.8,40.76489773199991,-73.97255352299985,40.72153595399992,-73.98377990999991
37,2012-08-01 00:15:00,2012-08-01 00:23:00,3.79,40.81429809399993,-73.95707738499995,40.851315432999854,-73.94068822000003
38,2012-08-01 00:05:30,2012-08-01 00:19:25,3.2,40.74542088999988,-73.99096832799995,40.72470155099989,-74.00931760399995
39,2012-08-01 00:27:46,2012-08-01 00:38:36,0.9,40.72901638499997,-74.00250642399995,40.74197084499985,-74.00779116099989
40,2012-08-01 00:56:21,2012-08-01 00:57:16,0.4,40.7439431149999,-73.98362519999995,40.745804967999945,-73.97203331099983
41,2012-08-01 00:01:02,2012-08-01 00:14:16,1.7,40.72420155499992,-73.99257987399992,40.73539025499987,-73.97511055399991
42,2012-08-01 00:18:05,2012-08-01 00:27:27,1.4,40.72153595399992,-73.98377990999991,40.71406913199994,-73.99750445299988
43,2012-08-01 00:43:50,2012-08-01 00:47:01,0.8,40.72153595399992,-73.98377990999991,40.73539025499987,-73.97511055399991
44,2012-08-01 00:02:00,2012-08-01 00:23:00,4.79,40.76783673899992,-73.98136213699995,40.7190576729999,-74.01244109299991
45,2012-08-01 00:40:00,2012-08-01 00:45:00,1.47,40.7190576729999,-74.01244109299991,40.70693234399989,-74.00372234899996
46,2012-08-01 00:47:00,2012-08-01 00:59:00,3.6,40.70693234399989,-74.00372234899996,40.73490456699995,-73.98996936399989
47,2012-08-01 00:03:40,2012-08-01 00:13:58,2.1,40.75519332399994,-73.9712170449999,40.73141124499994,-73.98238628799993
48,2012-08-01 00:44:21,2012-08-01 00:57:10,3.9,40.720234238999886,-73.98447731699999,40.7050307879999,-74.01332610899988
49,2012-08-01 00:12:25,2012-08-01 00:13:40,0.5,40.77359989699994,-73.95779380499984,40.79254666899993,-73.94103496899987
50,2012-08-01 00:40:04,2012-08-01 00:48:02,3.0,40.78768560599987,-73.97501417199996,40.82197589199988,-73.95357262899981
51,2012-08-01 00:52:51,2012-08-01 01:27:30,15.8,40.81429809399993,-73.95707738499995,40.66429953199991,-73.92916752199997
52,2012-08-01 00:30:32,2012-08-01 00:37:44,2.2,40.71982079799995,-74.001523638,40.74542088999988,-73.99096832799995
53,2012-08-01 00:45:50,2012-08-01 00:51:59,2.6,40.745804967999945,-73.97203331099983,40.77301984499992,-73.95218621999996
54,2012-08-01 00:53:04,2012-08-01 00:59:46,3.3,40.77301984499992,-73.95218621999996,40.73141124499994,-73.98238628799993
55,2012-08-01 00:14:27,2012-08-01 00:20:52,1.3,40.76217929999994,-73.96612747299989,40.77301984499992,-73.95218621999996
56,2012-08-01 00:24:09,2012-08-01 00:33:59,4.3,40.77301984499992,-73.95218621999996,40.720234238999886,-73.98447731699999
57,2012-08-01 00:35:13,2012-08-01 00:40:19,1.0,40.720234238999886,-73.98447731699999,40.72901638499997,-74.00250642399995
58,2012-08-01 00:10:52,2012-08-01 00:19:34,2.2,40.7552996949999,-73.97534377999993,40.73141124499994,-73.98238628799993
59,2012-08-01 00:22:50,2012-08-01 00:31:16,2.2,40.72153595399992,-73.98377990999991,40.7050307879999,-74.01332610899988
60,2012-08-01 00:34:48,2012-08-01 01:05:33,11.1,40.72470155099989,-74.00931760399995,40.75834030899992,-73.85540366099997
61,2012-08-01 00:15:00,2012-08-01 00:19:00,2.23,40.75515238425916,-73.96162927534907,40.74914697199991,-73.93675697199996
62,2012-08-01 00:12:14,2012-08-01 00:33:55,9.8,40.78603815125499,-73.8712485624251,40.73490456699995,-73.98996936399989
63,2012-08-01 00:50:09,2012-08-01 00:56:31,1.4,40.78768560599987,-73.97501417199996,40.79301293399991,-73.96371096499993
