,PU_datetime,DO_datetime,trip_distance,PU_lat,PU_long,DO_lat,DO_long
0,2012-11-01 00:32:48,2012-11-01 00:46:09,3.5,40.759879715999936,-73.96177668399997,40.777944498577085,-73.93290347544752
1,2012-11-01 00:18:06,2012-11-01 00:32:22,8.0,40.72522879205536,-73.96176070375392,40.64220490399991,-73.991928124
2,2012-11-01 00:41:05,2012-11-01 00:53:17,3.4,40.75519332399994,-73.9712170449999,40.71406913199994,-73.99750445299988
3,2012-11-01 00:54:00,2012-11-01 00:58:00,0.89,40.76752031699986,-73.90413637799996,40.777944498577085,-73.93290347544752
4,2012-11-01 00:18:06,2012-11-01 00:46:44,7.4,40.78768560599987,-73.97501417199996,40.86801852399987,-73.89996501599988
5,2012-11-01 00:19:15,2012-11-01 00:24:48,1.5,40.759879715999936,-73.96177668399997,40.75193959699992,-73.96547092299994
6,2012-11-01 00:46:42,2012-11-01 01:19:11,20.3,40.66358013399984,-73.8250346749999,40.78768560599987,-73.97501417199996
7,2012-11-01 00:39:59,2012-11-01 00:42:06,0.8,40.77359989699994,-73.95779380499984,40.79254666899993,-73.94103496899987
8,2012-11-01 00:47:04,2012-11-01 00:55:29,2.2,40.79254666899993,-73.94103496899987,40.81565901999995,-73.92480953899991
9,2012-11-01 00:50:00,2012-11-01 00:59:00,3.06,40.62891518499989,-73.96014773499996,40.58326987199995,-73.96004798699995
10,2012-11-01 00:15:33,2012-11-01 00:15:33,1.9,40.81429809399993,-73.95707738499995,40.81429809399993,-73.95707738499995
11,2012-11-01 00:16:23,2012-11-01 00:34:21,5.3,40.81429809399993,-73.95707738499995,40.86958215799991,-73.93156536999994
12,2012-11-01 00:48:11,2012-11-01 01:00:30,0.0,40.86958215799991,-73.93156536999994,40.86958215799991,-73.93156536999994
13,2012-11-01 00:31:01,2012-11-01 00:39:57,2.6,40.77301984499992,-73.95218621999996,40.76772505899991,-73.98147898799989
14,2012-11-01 00:51:05,2012-11-01 00:54:03,1.0,40.75532984899993,-73.99117738199989,40.780328934999936,-73.98162787399998
15,2012-11-01 00:59:49,2012-11-01 01:18:51,7.9,40.78768560599987,-73.97501417199996,40.8894579429999,-73.89827216899992
16,2012-11-01 00:09:12,2012-11-01 00:20:09,2.4,40.78596738899997,-73.96884378999985,40.82829635099988,-73.93924885699987
17,2012-11-01 00:23:42,2012-11-01 00:43:48,3.8,40.82197589199988,-73.95357262899981,40.77359989699994,-73.95779380499984
18,2012-11-01 00:12:45,2012-11-01 00:48:19,6.1,40.7552996949999,-73.97534377999993,40.7660516539999,-73.87586503899996
19,2012-11-01 00:18:24,2012-11-01 00:28:56,2.1,40.76783673899992,-73.98136213699995,40.73490456699995,-73.98996936399989
20,2012-11-01 00:47:01,2012-11-01 00:48:47,0.6,40.77351005394221,-73.99667705784736,40.76772505899991,-73.98147898799989
21,2012-11-01 00:50:16,2012-11-01 01:02:00,2.6,40.76772505899991,-73.98147898799989,40.78285908899991,-73.94383256699986
22,2012-11-01 00:04:56,2012-11-01 00:10:19,1.2,40.76783673899992,-73.98136213699995,40.75519332399994,-73.9712170449999
23,2012-11-01 00:12:49,2012-11-01 00:20:08,2.5,40.75193959699992,-73.96547092299994,40.720234238999886,-73.98447731699999
24,2012-11-01 00:23:04,2012-11-01 00:40:46,4.8,40.72153595399992,-73.98377990999991,40.780328934999936,-73.98162787399998
25,2012-11-01 00:21:00,2012-11-01 00:29:00,1.05,40.79254666899993,-73.94103496899987,40.77359989699994,-73.95779380499984
26,2012-11-01 00:26:03,2012-11-01 00:30:41,2.1,40.75193959699992,-73.96547092299994,40.78285908899991,-73.94383256699986
27,2012-11-01 00:32:55,2012-11-01 00:36:14,0.9,40.77359989699994,-73.95779380499984,40.78596738899997,-73.96884378999985
28,2012-11-01 00:39:42,2012-11-01 00:51:34,3.4,40.78596738899997,-73.96884378999985,40.82829635099988,-73.93924885699987
29,2012-11-01 00:10:59,2012-11-01 00:17:32,2.9,40.72522879205536,-73.96176070375392,40.70063447999997,-73.98712491499988
30,2012-11-01 00:39:12,2012-11-01 00:47:50,1.8,40.7439431149999,-73.98362519999995,40.76783673899992,-73.98136213699995
31,2012-11-01 00:53:32,2012-11-01 00:56:36,0.5,40.75519332399994,-73.9712170449999,40.75193959699992,-73.96547092299994
32,2012-11-01 00:08:19,2012-11-01 00:13:27,2.1,40.75515238425916,-73.96162927534907,40.72153595399992,-73.98377990999991
33,2012-11-01 00:29:06,2012-11-01 00:36:07,1.7,40.74542088999988,-73.99096832799995,40.76783673899992,-73.98136213699995
34,2012-11-01 00:38:40,2012-11-01 01:08:02,14.4,40.76783673899992,-73.98136213699995,40.62593266699988,-73.97080408199996
35,2012-11-01 00:40:00,2012-11-01 00:46:00,1.62,40.76217929999994,-73.96612747299989,40.75519332399994,-73.9712170449999
36,2012-11-01 00:01:56,2012-11-01 00:07:53,1.9,40.82214148199989,-73.91189154999992,40.816512493247096,-73.93380589881859
37,2012-11-01 00:14:42,2012-11-01 00:20:31,1.2,40.81565901999995,-73.92480953899991,40.83620061961779,-73.93436121591056
38,2012-11-01 00:11:40,2012-11-01 00:51:00,8.9,40.745804967999945,-73.97203331099983,40.738771457999896,-73.84732494199989
39,2012-11-01 00:31:29,2012-11-01 00:52:57,5.0,40.750451608999896,-73.98729377099981,40.74908727499994,-73.90989961499994
40,2012-11-01 00:55:23,2012-11-01 01:14:26,4.5,40.74908727499994,-73.90989961499994,40.75532984899993,-73.99117738199989
41,2012-11-01 00:05:53,2012-11-01 00:12:07,1.0,40.759879715999936,-73.96177668399997,40.75515238425916,-73.96162927534907
42,2012-11-01 00:16:42,2012-11-01 00:26:23,3.7,40.75515238425916,-73.96162927534907,40.816512493247096,-73.93380589881859
43,2012-11-01 00:29:52,2012-11-01 00:45:04,3.9,40.816512493247096,-73.93380589881859,40.8310333359999,-73.89690017899987
44,2012-11-01 00:02:00,2012-11-01 00:08:00,0.93,40.75519332399994,-73.9712170449999,40.75551634599986,-73.98362433299988
45,2012-11-01 00:10:00,2012-11-01 00:19:00,2.0,40.75532984899993,-73.99117738199989,40.74197084499985,-74.00779116099989
46,2012-11-01 00:48:00,2012-11-01 01:08:00,2.97,40.75519332399994,-73.9712170449999,40.75519332399994,-73.9712170449999
47,2012-11-01 00:07:00,2012-11-01 00:23:00,7.45,40.75193959699992,-73.96547092299994,40.8264281559999,-73.91179361999995
48,2012-11-01 00:51:00,2012-11-01 00:56:00,1.15,40.759879715999936,-73.96177668399997,40.77359989699994,-73.95779380499984
49,2012-11-01 00:57:00,2012-11-01 01:01:00,0.74,40.77301984499992,-73.95218621999996,40.77301984499992,-73.95218621999996
50,2012-11-01 00:36:31,2012-11-01 00:50:20,5.4,40.78596738899997,-73.96884378999985,40.71201189699988,-74.00499805099996
51,2012-11-01 00:01:22,2012-11-01 00:13:56,2.2,40.75849562296791,-73.95854329689507,40.75532984899993,-73.99117738199989
52,2012-11-01 00:25:34,2012-11-01 00:26:54,0.6,40.75515238425916,-73.96162927534907,40.75849562296791,-73.95854329689507
53,2012-11-01 00:37:18,2012-11-01 01:16:56,19.2,40.66358013399984,-73.8250346749999,40.75532984899993,-73.99117738199989
54,2012-11-01 00:41:00,2012-11-01 00:42:00,0.38,40.750451608999896,-73.98729377099981,40.750451608999896,-73.98729377099981
55,2012-11-01 00:09:07,2012-11-01 00:15:43,1.8,40.77301984499992,-73.95218621999996,40.816512493247096,-73.93380589881859
56,2012-11-01 00:36:33,2012-11-01 00:41:48,1.3,40.75551634599986,-73.98362433299988,40.76489773199991,-73.97255352299985
