,PU_datetime,DO_datetime,trip_distance,PU_lat,PU_long,DO_lat,DO_long
0,2012-01-01 00:07:56,2012-01-01 00:12:09,0.9,40.74197084499985,-74.00779116099989,40.72470155099989,-74.00931760399995
1,2012-01-01 00:18:49,2012-01-01 00:30:01,2.3,40.72470155099989,-74.00931760399995,40.7439431149999,-73.98362519999995
2,2012-01-01 00:31:38,2012-01-01 00:46:05,2.2,40.7439431149999,-73.98362519999995,40.720234238999886,-73.98447731699999
3,2012-01-01 00:47:35,2012-01-01 00:55:57,0.9,40.720234238999886,-73.98447731699999,40.73141124499994,-73.98238628799993
4,2012-01-01 00:57:08,2012-01-01 01:02:42,0.7,40.73141124499994,-73.98238628799993,40.73141124499994,-73.98238628799993
5,2012-01-01 00:47:10,2012-01-01 01:06:18,4.7,40.74908727499994,-73.90989961499994,40.78768560599987,-73.97501417199996
6,2012-01-01 00:16:42,2012-01-01 00:40:14,2.3,40.73490456699995,-73.98996936399989,40.76217929999994,-73.96612747299989
7,2012-01-01 00:40:46,2012-01-01 01:03:49,2.2,40.76217929999994,-73.96612747299989,40.74044408899989,-74.00201937799989
8,2012-01-01 00:10:04,2012-01-01 00:20:54,2.4,40.7552996949999,-73.97534377999993,40.77301984499992,-73.95218621999996
9,2012-01-01 00:28:10,2012-01-01 00:32:50,1.4,40.76217929999994,-73.96612747299989,40.77359989699994,-73.95779380499984
10,2012-01-01 00:34:25,2012-01-01 00:45:36,2.7,40.77359989699994,-73.95779380499984,40.75519332399994,-73.9712170449999
11,2012-01-01 00:56:11,2012-01-01 01:15:07,3.7,40.73141124499994,-73.98238628799993,40.76772505899991,-73.98147898799989
12,2012-01-01 00:11:04,2012-01-01 00:26:58,2.5,40.75532984899993,-73.99117738199989,40.77359989699994,-73.95779380499984
13,2012-01-01 00:35:44,2012-01-01 01:18:25,4.8,40.76217929999994,-73.96612747299989,40.72901638499997,-74.00250642399995
14,2012-01-01 00:10:50,2012-01-01 00:21:47,1.1,40.76783673899992,-73.98136213699995,40.75532984899993,-73.99117738199989
15,2012-01-01 00:25:20,2012-01-01 00:41:03,3.5,40.76772505899991,-73.98147898799989,40.80959972099989,-73.94773985499985
16,2012-01-01 00:29:33,2012-01-01 00:38:58,2.1,40.738771457999896,-73.84732494199989,40.738771457999896,-73.84732494199989
17,2012-01-01 00:42:15,2012-01-01 00:48:08,2.6,40.738771457999896,-73.84732494199989,40.73820613999988,-73.79911195699995
18,2012-01-01 00:56:45,2012-01-01 01:04:36,2.3,40.738771457999896,-73.84732494199989,40.740262275999925,-73.83126834299985
19,2012-01-01 00:01:21,2012-01-01 00:07:18,1.6,40.75515238425916,-73.96162927534907,40.73141124499994,-73.98238628799993
20,2012-01-01 00:22:41,2012-01-01 00:28:29,1.5,40.75519332399994,-73.9712170449999,40.75515238425916,-73.96162927534907
21,2012-01-01 00:30:40,2012-01-01 00:41:17,3.8,40.759879715999936,-73.96177668399997,40.71913288399984,-73.97635525199995
22,2012-01-01 00:46:06,2012-01-01 01:07:18,10.9,40.71913288399984,-73.97635525199995,40.86958215799991,-73.93156536999994
23,2012-01-01 00:10:32,2012-01-01 00:15:57,1.2,40.72901638499997,-74.00250642399995,40.74542088999988,-73.99096832799995
24,2012-01-01 00:26:58,2012-01-01 00:56:46,9.0,40.76267135909888,-74.00439976203513,40.7660516539999,-73.87586503899996
25,2012-01-01 00:29:26,2012-01-01 00:50:40,8.3,,,,
26,2012-01-01 00:06:22,2012-01-01 00:17:57,2.3,40.76267135909888,-74.00439976203513,40.72755978299991,-73.99136388099987
27,2012-01-01 00:21:33,2012-01-01 00:30:05,1.5,40.72755978299991,-73.99136388099987,40.73804374699991,-73.9963368949999
28,2012-01-01 00:39:18,2012-01-01 01:12:34,8.5,40.77351005394221,-73.99667705784736,40.70337714093203,-73.99619227264343
29,2012-01-01 00:23:06,2012-01-01 00:34:54,2.1,40.76217929999994,-73.96612747299989,40.77351005394221,-73.99667705784736
30,2012-01-01 00:39:45,2012-01-01 01:00:20,5.4,40.77351005394221,-73.99667705784736,40.73911477252254,-73.95439555417066
31,2012-01-01 00:25:26,2012-01-01 00:40:26,2.0,40.76772505899991,-73.98147898799989,40.7552996949999,-73.97534377999993
32,2012-01-01 00:44:18,2012-01-01 00:48:21,0.1,40.7552996949999,-73.97534377999993,40.7439431149999,-73.98362519999995
33,2012-01-01 00:49:27,2012-01-01 01:10:54,4.4,40.7439431149999,-73.98362519999995,40.7190576729999,-74.01244109299991
