,PU_datetime,DO_datetime,trip_distance,PU_lat,PU_long,DO_lat,DO_long
0,2012-02-01 00:40:00,2012-02-01 00:47:00,3.38,40.66358013399984,-73.8250346749999,40.67477901999992,-73.76561573099998
1,2012-02-01 00:50:00,2012-02-01 00:59:00,1.61,40.75532984899993,-73.99117738199989,40.7439431149999,-73.98362519999995
2,2012-02-01 00:02:49,2012-02-01 00:12:45,1.4,40.72153595399992,-73.98377990999991,40.74197084499985,-74.00779116099989
3,2012-02-01 00:18:59,2012-02-01 00:24:35,1.3,40.7552996949999,-73.97534377999993,40.77351005394221,-73.99667705784736
4,2012-02-01 00:25:40,2012-02-01 00:50:41,6.4,40.76267135909888,-74.00439976203513,40.71330630099992,-73.95834207500002
5,2012-02-01 00:37:13,2012-02-01 01:03:40,7.5,40.76267135909888,-74.00439976203513,40.79018099034471,-73.90649492923363
6,2012-02-01 00:18:24,2012-02-01 00:21:58,0.8,40.82197589199988,-73.95357262899981,40.80959972099989,-73.94773985499985
7,2012-02-01 00:31:03,2012-02-01 00:36:27,1.6,40.78596738899997,-73.96884378999985,40.780328934999936,-73.98162787399998
8,2012-02-01 00:47:47,2012-02-01 00:53:41,1.6,40.75551634599986,-73.98362433299988,40.73804374699991,-73.9963368949999
9,2012-02-01 00:11:46,2012-02-01 00:14:28,0.8,40.759879715999936,-73.96177668399997,40.77301984499992,-73.95218621999996
10,2012-02-01 00:35:25,2012-02-01 00:41:54,2.1,40.745804967999945,-73.97203331099983,40.76217929999994,-73.96612747299989
11,2012-02-01 00:14:19,2012-02-01 00:30:37,6.1,40.7439431149999,-73.98362519999995,40.83620061961779,-73.93436121591056
12,2012-02-01 00:54:42,2012-02-01 01:04:17,2.4,40.78768560599987,-73.97501417199996,40.750451608999896,-73.98729377099981
13,2012-02-01 00:18:00,2012-02-01 00:28:00,2.12,40.73804374699991,-73.9963368949999,40.720234238999886,-73.98447731699999
14,2012-02-01 00:13:48,2012-02-01 00:24:49,2.7,40.72755978299991,-73.99136388099987,40.70693234399989,-74.00372234899996
15,2012-02-01 00:08:00,2012-02-01 00:08:00,0.0,,,,
16,2012-02-01 00:36:00,2012-02-01 00:36:00,0.0,,,,
17,2012-02-01 00:52:00,2012-02-01 00:52:00,0.0,,,,
18,2012-02-01 00:28:59,2012-02-01 00:33:42,0.8,40.72755978299991,-73.99136388099987,40.73141124499994,-73.98238628799993
19,2012-02-01 00:42:23,2012-02-01 00:52:06,3.2,40.73141124499994,-73.98238628799993,40.70063447999997,-73.98712491499988
20,2012-02-01 00:07:32,2012-02-01 00:31:12,7.0,40.72420155499992,-73.99257987399992,40.76752031699986,-73.90413637799996
21,2012-02-01 00:09:00,2012-02-01 00:16:00,1.57,40.7552996949999,-73.97534377999993,40.759879715999936,-73.96177668399997
22,2012-02-01 00:16:00,2012-02-01 00:30:00,3.67,40.76217929999994,-73.96612747299989,40.816512493247096,-73.93380589881859
23,2012-02-01 00:45:00,2012-02-01 00:56:00,2.65,40.7552996949999,-73.97534377999993,40.77301984499992,-73.95218621999996
24,2012-02-01 00:00:40,2012-02-01 00:18:15,3.8,40.73490456699995,-73.98996936399989,40.75532984899993,-73.99117738199989
25,2012-02-01 00:42:45,2012-02-01 00:54:57,3.7,40.73490456699995,-73.98996936399989,40.70063447999997,-73.98712491499988
26,2012-02-01 00:16:57,2012-02-01 00:26:05,2.5,40.79018099034471,-73.90649492923363,40.74908727499994,-73.90989961499994
27,2012-02-01 00:29:42,2012-02-01 00:33:37,1.3,40.74908727499994,-73.90989961499994,40.76752031699986,-73.90413637799996
28,2012-02-01 00:43:10,2012-02-01 00:56:03,4.7,40.777944498577085,-73.93290347544752,40.83620061961779,-73.93436121591056
29,2012-02-01 00:21:09,2012-02-01 00:35:38,5.4,40.76217929999994,-73.96612747299989,40.73516035399992,-73.89783236899989
30,2012-02-01 00:27:42,2012-02-01 00:35:11,1.7,40.73490456699995,-73.98996936399989,40.72153595399992,-73.98377990999991
31,2012-02-01 00:12:29,2012-02-01 00:21:37,2.3,40.745804967999945,-73.97203331099983,40.74044408899989,-74.00201937799989
32,2012-02-01 00:16:00,2012-02-01 00:20:00,1.01,40.71664465899988,-73.99580912300002,40.72420155499992,-73.99257987399992
33,2012-02-01 00:27:00,2012-02-01 00:35:00,2.55,40.71664465899988,-73.99580912300002,40.7439431149999,-73.98362519999995
34,2012-02-01 00:37:00,2012-02-01 00:45:00,2.45,40.74542088999988,-73.99096832799995,40.71664465899988,-73.99580912300002
35,2012-02-01 00:39:13,2012-02-01 01:11:01,6.9,40.76783673899992,-73.98136213699995,40.70470086199992,-73.93312548700004
36,2012-02-01 00:03:00,2012-02-01 00:03:00,0.0,40.720234238999886,-73.98447731699999,40.73141124499994,-73.98238628799993
37,2012-02-01 00:11:00,2012-02-01 00:27:00,4.5,40.73490456699995,-73.98996936399989,40.72522879205536,-73.96176070375392
38,2012-02-01 00:16:39,2012-02-01 00:21:57,0.8,40.74542088999988,-73.99096832799995,40.73490456699995,-73.98996936399989
39,2012-02-01 00:35:58,2012-02-01 00:40:45,1.3,40.75519332399994,-73.9712170449999,40.750451608999896,-73.98729377099981
40,2012-02-01 00:24:44,2012-02-01 00:36:09,3.1,40.759879715999936,-73.96177668399997,40.79254666899993,-73.94103496899987
41,2012-02-01 00:03:56,2012-02-01 00:17:18,3.0,40.76267135909888,-74.00439976203513,40.72470155099989,-74.00931760399995
42,2012-02-01 00:21:24,2012-02-01 00:29:09,2.3,40.72470155099989,-74.00931760399995,40.74044408899989,-74.00201937799989
43,2012-02-01 00:09:28,2012-02-01 00:21:08,5.0,40.75519332399994,-73.9712170449999,40.70693234399989,-74.00372234899996
44,2012-02-01 00:27:04,2012-02-01 00:42:06,3.6,40.72470155099989,-74.00931760399995,40.72153595399992,-73.98377990999991
45,2012-02-01 00:46:17,2012-02-01 00:56:10,2.9,40.71982079799995,-74.001523638,40.76267135909888,-74.00439976203513
46,2012-02-01 00:33:00,2012-02-01 00:43:00,4.84,40.7190576729999,-74.01244109299991,40.73539025499987,-73.97511055399991
47,2012-02-01 00:47:00,2012-02-01 00:51:00,1.04,40.72153595399992,-73.98377990999991,40.720234238999886,-73.98447731699999
48,2012-02-01 00:12:00,2012-02-01 00:32:00,5.02,40.82197589199988,-73.95357262899981,40.75849562296791,-73.95854329689507
49,2012-02-01 00:33:00,2012-02-01 00:40:00,0.93,40.75849562296791,-73.95854329689507,40.76217929999994,-73.96612747299989
50,2012-02-01 00:09:48,2012-02-01 00:21:38,2.3,40.72831405499991,-74.00269315099992,40.71913288399984,-73.97635525199995
51,2012-02-01 00:30:35,2012-02-01 00:38:25,0.7,40.720234238999886,-73.98447731699999,40.72420155499992,-73.99257987399992
52,2012-02-01 00:51:07,2012-02-01 00:53:42,0.1,40.74197084499985,-74.00779116099989,40.72901638499997,-74.00250642399995
53,2012-02-01 00:44:09,2012-02-01 00:49:31,0.8,40.72153595399992,-73.98377990999991,40.72153595399992,-73.98377990999991
54,2012-02-01 00:21:00,2012-02-01 00:26:52,0.9,40.75551634599986,-73.98362433299988,40.7552996949999,-73.97534377999993
55,2012-02-01 00:39:00,2012-02-01 00:39:56,0.4,40.750451608999896,-73.98729377099981,40.74542088999988,-73.99096832799995
56,2012-02-01 00:58:34,2012-02-01 01:08:05,1.5,40.74197084499985,-74.00779116099989,40.74542088999988,-73.99096832799995
57,2012-02-01 00:20:59,2012-02-01 00:27:51,1.0,40.72153595399992,-73.98377990999991,40.71913288399984,-73.97635525199995
58,2012-02-01 00:46:50,2012-02-01 01:01:14,5.0,40.71664465899988,-73.99580912300002,40.71737969499987,-73.90768387299997
59,2012-02-01 00:03:00,2012-02-01 00:11:00,1.7,40.75551634599986,-73.98362433299988,40.76772505899991,-73.98147898799989
60,2012-02-01 00:22:03,2012-02-01 00:32:23,2.3,40.76217929999994,-73.96612747299989,40.75551634599986,-73.98362433299988
61,2012-02-01 00:20:31,2012-02-01 00:28:33,1.9,40.72153595399992,-73.98377990999991,40.745804967999945,-73.97203331099983
