PULocationID,PU_lat,PU_long,DO_lat,DO_long,DOLocationID
211,40.71982079799995,-74.001523638,40.71982079799995,-74.001523638,211
214,40.59570472799985,-74.08491019899996,40.59570472799985,-74.08491019899996,214
215,40.70252488499994,-73.7769103769999,40.70252488499994,-73.7769103769999,215
216,40.688330889999925,-73.80857655199986,40.688330889999925,-73.80857655199986,216
217,40.70759344799989,-73.95554165799997,40.70759344799989,-73.95554165799997,217
218,40.67477901999992,-73.76561573099998,40.67477901999992,-73.76561573099998,218
219,40.66687775999986,-73.76182231299998,40.66687775999986,-73.76182231299998,219
225,40.68403405199995,-73.91741294299997,40.68403405199995,-73.91741294299997,225
220,40.8894579429999,-73.89827216899992,40.8894579429999,-73.89827216899992,220
224,40.73539025499987,-73.97511055399991,40.73539025499987,-73.97511055399991,224
226,40.749087274999944,-73.90989961499994,40.749087274999944,-73.90989961499994,226
221,40.63772995899997,-74.07530550099992,40.63772995899997,-74.07530550099992,221
222,40.65020211699988,-73.87908517399995,40.65020211699988,-73.87908517399995,222
223,40.79018099034471,-73.90649492923363,40.79018099034471,-73.90649492923363,223
227,40.64220490399991,-73.991928124,40.64220490399991,-73.991928124,227
228,40.669153483999914,-73.9969179149999,40.669153483999914,-73.9969179149999,228
229,40.75515238425916,-73.96162927534907,40.75515238425916,-73.96162927534907,229
230,40.75551634599986,-73.98362433299988,40.75551634599986,-73.98362433299988,230
231,40.72470155099989,-74.00931760399995,40.72470155099989,-74.00931760399995,231
239,40.78768560599987,-73.97501417199996,40.78768560599987,-73.97501417199996,239
232,40.71913288399984,-73.97635525199995,40.71913288399984,-73.97635525199995,232
233,40.75193959699992,-73.96547092299994,40.75193959699992,-73.96547092299994,233
234,40.73490456699995,-73.98996936399989,40.73490456699995,-73.98996936399989,234
235,40.86180812899987,-73.90947862999988,40.86180812899987,-73.90947862999988,235
236,40.77359989699994,-73.95779380499984,40.77359989699994,-73.95779380499984,236
237,40.76217929999994,-73.96612747299989,40.76217929999994,-73.96612747299989,237
238,40.785967388999964,-73.96884378999985,40.785967388999964,-73.96884378999985,238
240,40.89687059299995,-73.87643743099994,40.89687059299995,-73.87643743099994,240
241,40.88441707499996,-73.88840157099996,40.88441707499996,-73.88840157099996,241
258,40.68931894699996,-73.8450419489999,40.68931894699996,-73.8450419489999,258
242,40.84840635599993,-73.83593362199987,40.84840635599993,-73.83593362199987,242
245,40.64035805499989,-74.09787969199995,40.64035805499989,-74.09787969199995,245
263,40.77301984499992,-73.95218621999996,40.77301984499992,-73.95218621999996,263
243,40.86958215799991,-73.93156536999994,40.86958215799991,-73.93156536999994,243
244,40.851315432999854,-73.94068822000003,40.851315432999854,-73.94068822000003,244
253,40.76525691299991,-73.83908354399988,40.76525691299991,-73.83908354399988,253
246,40.76267135909888,-74.00439976203513,40.76267135909888,-74.00439976203513,246
247,40.8423565909999,-73.91222180499983,40.8423565909999,-73.91222180499983,247
248,40.84004456599995,-73.8639374809998,40.84004456599995,-73.8639374809998,248
249,40.72901638499997,-74.00250642399995,40.72901638499997,-74.00250642399995,249
257,40.660727440999956,-73.97984261899994,40.660727440999956,-73.97984261899994,257
250,40.83917330699989,-73.8455308949999,40.83917330699989,-73.8455308949999,250
251,40.631147728999956,-74.13107460299995,40.631147728999956,-74.13107460299995,251
252,40.80101146781907,-73.82049919995305,40.80101146781907,-73.82049919995305,252
254,40.879058864999905,-73.85186563799998,40.879058864999905,-73.85186563799998,254
255,40.72522879205536,-73.96176070375392,40.72522879205536,-73.96176070375392,255
256,40.71330630099992,-73.95834207500002,40.71330630099992,-73.95834207500002,256
259,40.91037152011096,-73.85107116191898,40.91037152011096,-73.85107116191898,259
260,40.76077547499996,-73.90175373399988,40.76077547499996,-73.90175373399988,260
261,40.7050307879999,-74.01332610899988,40.7050307879999,-74.01332610899988,261
262,40.78285908899991,-73.94383256699986,40.78285908899991,-73.94383256699986,262
