,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
13,1,2012-12-01 00:08:33,2012-12-01 00:23:40,2,3.2,1,N,40,61,1,13.5,0.5,0.5,2.9,0.0,0.0,17.4,,
14,1,2012-12-01 00:45:25,2012-12-01 00:54:50,2,1.8,1,N,256,37,1,8.5,0.5,0.5,1.5,0.0,0.0,11.0,,
15,1,2012-12-01 00:04:39,2012-12-01 00:22:12,1,8.0,4,N,237,231,1,24.0,0.5,0.5,5.0,0.0,0.0,30.0,,
16,1,2012-12-01 00:27:12,2012-12-01 00:28:02,1,0.2,4,N,13,13,2,3.0,0.5,0.5,0.0,0.0,0.0,4.0,,
17,1,2012-12-01 00:33:58,2012-12-01 00:58:58,1,5.4,4,N,231,236,1,20.5,0.5,0.5,4.0,0.0,0.0,25.5,,
18,1,2012-12-01 00:00:05,2012-12-01 00:19:47,2,4.4,1,N,48,236,1,17.5,0.5,0.5,3.7,0.0,0.0,22.2,,
19,1,2012-12-01 00:21:29,2012-12-01 00:28:03,3,2.1,1,N,237,151,2,8.5,0.5,0.5,0.0,0.0,0.0,9.5,,
20,1,2012-12-01 00:43:18,2012-12-01 00:55:19,1,3.9,1,N,75,107,1,13.0,0.5,0.5,3.5,0.0,0.0,17.5,,
21,1,2012-12-01 00:56:28,2012-12-01 01:17:23,1,3.4,1,N,107,261,1,15.5,0.5,0.5,3.3,0.0,0.0,19.8,,
22,2,2012-12-01 00:06:00,2012-12-01 00:17:00,1,3.42,1,,79,141,2,12.5,0.5,0.5,0.0,0.0,0.0,13.5,,
23,2,2012-12-01 00:21:00,2012-12-01 00:25:00,1,1.04,1,,141,262,1,5.0,0.5,0.5,1.1,0.0,0.0,7.1,,
24,2,2012-12-01 00:27:00,2012-12-01 00:38:00,1,3.97,1,,262,107,2,14.0,0.5,0.5,0.0,0.0,0.0,15.0,,
25,2,2012-12-01 00:40:00,2012-12-01 00:51:00,1,1.27,1,,107,186,1,9.0,0.5,0.5,1.9,0.0,0.0,11.9,,
26,2,2012-12-01 00:54:00,2012-12-01 01:03:00,1,1.46,1,,234,48,1,7.5,0.5,0.5,1.0,0.0,0.0,9.5,,
27,2,2012-12-01 00:29:00,2012-12-01 00:32:00,1,1.52,1,,232,256,2,6.0,0.5,0.5,0.0,0.0,0.0,7.0,,
28,1,2012-12-01 00:05:50,2012-12-01 00:15:02,2,1.0,1,N,113,79,2,7.5,0.5,0.5,0.0,0.0,0.0,8.5,,
29,1,2012-12-01 00:23:09,2012-12-01 00:35:59,3,1.3,1,N,114,148,1,9.5,0.5,0.5,2.1,0.0,0.0,12.6,,
30,1,2012-12-01 00:41:00,2012-12-01 00:53:58,1,1.4,1,N,79,249,1,9.5,0.5,0.5,2.62,0.0,0.0,13.12,,
31,1,2012-12-01 00:54:54,2012-12-01 01:00:25,1,0.6,1,N,249,113,2,5.5,0.5,0.5,0.0,0.0,0.0,6.5,,
32,2,2012-12-01 00:26:00,2012-12-01 00:33:00,1,1.84,1,,166,239,2,8.5,0.5,0.5,0.0,0.0,0.0,9.5,,
33,2,2012-12-01 00:35:00,2012-12-01 00:46:00,1,1.71,1,,239,48,1,9.5,0.5,0.5,1.5,0.0,0.0,12.0,,
34,2,2012-12-01 00:51:00,2012-12-01 01:05:00,1,3.82,1,,50,125,1,15.0,0.5,0.5,0.0,0.0,0.0,16.0,,
35,1,2012-12-01 00:22:02,2012-12-01 00:36:37,1,0.9,2,N,144,249,2,52.0,0.0,0.5,0.0,0.0,0.0,52.5,,
36,1,2012-12-01 00:39:08,2012-12-01 01:10:55,1,3.3,1,N,114,65,2,21.5,0.5,0.5,0.0,0.0,0.0,22.5,,
37,1,2012-12-01 00:19:05,2012-12-01 00:36:44,1,1.9,1,N,107,45,2,12.5,0.5,0.5,0.0,0.0,0.0,13.5,,
38,2,2012-12-01 00:06:00,2012-12-01 00:28:00,2,2.8,1,,161,114,1,16.0,0.5,0.5,3.3,0.0,0.0,20.3,,
39,2,2012-12-01 00:29:00,2012-12-01 00:56:00,2,6.66,1,,114,41,1,23.5,0.5,0.5,2.0,0.0,0.0,26.5,,
40,1,2012-12-01 00:10:27,2012-12-01 00:16:55,2,0.9,1,N,148,79,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
41,1,2012-12-01 00:17:45,2012-12-01 00:23:57,2,1.1,1,N,79,170,1,6.5,0.5,0.5,1.5,0.0,0.0,9.0,,
42,1,2012-12-01 00:40:57,2012-12-01 00:44:54,1,0.7,1,N,170,234,2,5.0,0.5,0.5,0.0,0.0,0.0,6.0,,
43,1,2012-12-01 00:47:02,2012-12-01 01:02:51,2,1.9,1,N,234,79,1,12.0,0.5,0.5,3.25,0.0,0.0,16.25,,
44,1,2012-12-01 00:00:07,2012-12-01 00:08:13,1,1.9,1,N,170,142,1,8.0,0.5,0.5,1.0,0.0,0.0,10.0,,
45,1,2012-12-01 00:12:39,2012-12-01 00:21:28,1,2.4,1,N,143,164,2,9.5,0.5,0.5,0.0,0.0,0.0,10.5,,
46,1,2012-12-01 00:21:52,2012-12-01 00:28:47,1,1.4,1,N,164,229,2,7.0,0.5,0.5,0.0,0.0,0.0,8.0,,
47,1,2012-12-01 00:34:22,2012-12-01 00:42:58,1,1.4,1,N,229,43,2,7.5,0.5,0.5,0.0,0.0,0.0,8.5,,
48,1,2012-12-01 00:44:37,2012-12-01 00:49:44,1,0.7,1,N,142,163,2,5.5,0.5,0.5,0.0,0.0,0.0,6.5,,
49,1,2012-12-01 00:56:35,2012-12-01 01:06:53,1,1.6,1,N,161,246,1,9.0,0.5,0.5,1.0,0.0,0.0,11.0,,
50,1,2012-12-01 00:22:31,2012-12-01 00:56:08,1,8.4,1,N,249,162,1,29.0,0.5,0.5,6.0,0.0,0.0,36.0,,
51,1,2012-12-01 00:05:27,2012-12-01 00:12:04,2,2.0,1,N,161,113,1,8.0,0.5,0.5,1.8,0.0,0.0,10.8,,
52,1,2012-12-01 00:13:16,2012-12-01 00:27:36,1,2.5,1,N,113,13,2,12.0,0.5,0.5,0.0,0.0,0.0,13.0,,
53,1,2012-12-01 00:29:19,2012-12-01 00:41:37,1,4.0,1,N,13,50,1,14.5,0.5,0.5,1.5,0.0,0.0,17.0,,
54,1,2012-12-01 00:42:34,2012-12-01 01:06:45,4,4.9,1,N,50,209,1,19.0,0.5,0.5,4.0,0.0,0.0,24.0,,
55,2,2012-12-01 00:17:00,2012-12-01 01:03:00,1,7.28,1,,144,166,2,34.0,0.5,0.5,0.0,0.0,0.0,35.0,,
56,2,2012-12-01 00:11:00,2012-12-01 00:15:00,1,1.13,1,,237,163,2,5.5,0.5,0.5,0.0,0.0,0.0,6.5,,
57,2,2012-12-01 00:16:00,2012-12-01 00:41:00,1,3.82,1,,237,148,1,18.0,0.5,0.5,3.7,0.0,0.0,22.7,,
58,2,2012-12-01 00:42:00,2012-12-01 01:06:00,1,3.55,1,,148,181,2,17.5,0.5,0.5,0.0,0.0,0.0,18.5,,
59,1,2012-12-01 00:06:18,2012-12-01 00:19:39,1,1.8,1,N,230,137,1,10.5,0.5,0.5,2.3,0.0,0.0,13.8,,
60,1,2012-12-01 00:42:12,2012-12-01 00:43:31,1,0.5,1,N,239,238,1,3.5,0.5,0.5,1.12,0.0,0.0,5.62,,
61,1,2012-12-01 00:54:24,2012-12-01 00:59:59,1,1.5,1,N,142,43,2,7.5,0.5,0.5,0.0,0.0,0.0,8.5,,
62,2,2012-12-01 00:54:00,2012-12-01 01:00:00,1,1.2,1,,231,13,2,6.0,0.5,0.5,0.0,0.0,0.0,7.0,,
63,1,2012-12-01 00:03:50,2012-12-01 00:11:41,1,1.2,1,N,246,249,1,7.0,0.5,0.5,1.6,0.0,0.0,9.6,,
64,1,2012-12-01 00:13:54,2012-12-01 00:43:00,1,13.4,1,N,249,92,1,38.5,0.5,0.5,8.86,4.8,0.0,53.16,,
65,1,2012-12-01 00:10:00,2012-12-01 00:25:15,2,1.1,1,N,230,164,1,11.0,0.5,0.5,2.4,0.0,0.0,14.4,,
66,1,2012-12-01 00:27:10,2012-12-01 00:57:30,1,5.0,1,N,164,255,2,23.0,0.5,0.5,0.0,0.0,0.0,24.0,,
67,1,2012-12-01 00:32:48,2012-12-01 00:48:07,1,1.3,1,N,249,79,2,11.0,0.5,0.5,0.0,0.0,0.0,12.0,,
68,1,2012-12-01 00:50:05,2012-12-01 00:55:23,2,0.7,1,N,79,113,1,5.5,0.5,0.5,1.0,0.0,0.0,7.5,,
69,1,2012-12-01 00:57:13,2012-12-01 01:13:27,2,4.3,1,N,249,236,1,15.5,0.5,0.5,3.3,0.0,0.0,19.8,,
70,1,2012-12-01 00:25:56,2012-12-01 00:35:53,1,2.3,1,N,237,75,2,10.5,0.5,0.5,0.0,0.0,0.0,11.5,,
71,1,2012-12-01 00:44:28,2012-12-01 00:50:36,1,1.1,1,N,161,170,1,6.5,0.5,0.5,0.1,0.0,0.0,7.6,,
72,1,2012-12-01 00:59:49,2012-12-01 01:10:55,1,2.7,1,N,161,114,1,11.0,0.5,0.5,2.4,0.0,0.0,14.4,,
73,1,2012-12-01 00:17:31,2012-12-01 00:18:27,1,0.9,1,N,265,265,1,2.5,0.5,0.5,55.0,7.5,0.0,66.0,,
74,1,2012-12-01 00:33:47,2012-12-01 00:40:19,3,0.8,1,N,48,186,2,6.0,0.5,0.5,0.0,0.0,0.0,7.0,,
75,1,2012-12-01 00:41:16,2012-12-01 00:54:56,1,3.4,1,N,186,140,2,13.5,0.5,0.5,0.0,0.0,0.0,14.5,,
76,1,2012-12-01 00:10:13,2012-12-01 00:27:27,2,10.0,1,N,261,168,2,28.0,0.5,0.5,0.0,0.0,0.0,29.0,,
77,1,2012-12-01 00:42:58,2012-12-01 00:53:35,2,1.7,1,N,229,164,1,9.0,0.5,0.5,2.5,0.0,0.0,12.5,,
78,1,2012-12-01 00:57:37,2012-12-01 01:24:57,2,5.1,1,N,100,65,1,20.5,0.5,0.5,1.0,0.0,0.0,22.5,,
79,2,2012-12-01 00:03:00,2012-12-01 00:13:00,6,3.67,1,,164,45,2,12.5,0.5,0.5,0.0,0.0,0.0,13.5,,
80,2,2012-12-01 00:18:00,2012-12-01 00:30:00,6,0.75,1,,148,79,2,8.5,0.5,0.5,0.0,0.0,0.0,9.5,,
81,2,2012-12-01 00:33:00,2012-12-01 00:39:00,6,0.98,1,,79,107,2,6.0,0.5,0.5,0.0,0.0,0.0,7.0,,
82,2,2012-12-01 00:39:00,2012-12-01 00:56:00,6,3.54,1,,107,33,1,14.0,0.5,0.5,2.9,0.0,0.0,17.9,,
83,2,2012-12-01 00:59:00,2012-12-01 01:15:00,6,3.29,1,,33,97,2,13.0,0.5,0.5,0.0,0.0,0.0,14.0,,
84,1,2012-12-01 00:13:37,2012-12-01 00:15:45,1,0.9,1,N,229,140,1,4.5,0.5,0.5,1.1,0.0,0.0,6.6,,
85,1,2012-12-01 00:17:39,2012-12-01 00:21:54,1,1.2,1,N,263,236,1,6.0,0.5,0.5,1.0,0.0,0.0,8.0,,
86,1,2012-12-01 00:28:08,2012-12-01 00:41:50,1,5.0,1,N,141,79,2,17.0,0.5,0.5,0.0,0.0,0.0,18.0,,
87,1,2012-12-01 00:42:25,2012-12-01 00:54:25,3,0.9,1,N,79,144,2,9.0,0.5,0.5,0.0,0.0,0.0,10.0,,
88,1,2012-12-01 00:59:09,2012-12-01 01:26:07,1,4.4,1,N,144,61,2,20.5,0.5,0.5,0.0,0.0,0.0,21.5,,
89,2,2012-12-01 00:10:00,2012-12-01 00:17:00,1,2.39,1,,233,140,2,9.0,0.5,0.5,0.0,0.0,0.0,10.0,,
90,2,2012-12-01 00:33:00,2012-12-01 00:40:00,1,1.21,1,,233,161,1,7.0,0.5,0.5,1.88,0.0,0.0,9.88,,
91,2,2012-12-01 00:45:00,2012-12-01 01:06:00,1,5.83,1,,230,129,2,20.5,0.5,0.5,0.0,0.0,0.0,21.5,,
92,2,2012-12-01 00:01:00,2012-12-01 00:10:00,1,1.25,1,,232,107,1,7.5,0.5,0.5,1.6,0.0,0.0,10.1,,
93,2,2012-12-01 00:12:00,2012-12-01 00:18:00,1,0.98,1,,107,79,2,6.0,0.5,0.5,0.0,0.0,0.0,7.0,,
94,2,2012-12-01 00:20:00,2012-12-01 00:27:00,1,0.66,1,,79,144,2,6.0,0.5,0.5,0.0,0.0,0.0,7.0,,
95,2,2012-12-01 00:29:00,2012-12-01 00:35:00,1,1.08,1,,144,113,1,6.5,0.5,0.5,2.0,0.0,0.0,9.5,,
96,2,2012-12-01 00:37:00,2012-12-01 00:43:00,1,1.17,1,,113,137,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
97,2,2012-12-01 00:45:00,2012-12-01 00:48:00,1,0.59,1,,164,170,1,4.5,0.5,0.5,1.0,0.0,0.0,6.5,,
98,2,2012-12-01 00:52:00,2012-12-01 01:08:00,1,2.0,1,,170,148,1,12.0,0.5,0.5,2.5,0.0,0.0,15.5,,
99,1,2012-12-01 00:01:29,2012-12-01 00:27:00,1,6.6,1,N,162,42,2,22.5,0.5,0.5,0.0,0.0,0.0,23.5,,
