,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
61,1,2012-05-01 00:40:30,2012-05-01 00:44:28,2,0.5,1,N,33,66,2,4.1,0.5,0.5,0.0,0.0,0.0,5.1,,
62,1,2012-05-01 00:21:50,2012-05-01 00:23:41,1,0.3,1,N,80,80,1,3.3,0.5,0.5,0.7,0.0,0.0,5.0,,
63,1,2012-05-01 00:40:23,2012-05-01 00:47:42,1,1.5,1,N,79,68,1,6.5,0.5,0.5,1.0,0.0,0.0,8.5,,
64,1,2012-05-01 00:53:49,2012-05-01 01:05:04,1,3.3,1,N,90,239,2,10.5,0.5,0.5,0.0,0.0,0.0,11.5,,
65,1,2012-05-01 00:23:59,2012-05-01 00:33:57,3,1.7,1,N,230,170,1,7.3,0.5,0.5,1.66,0.0,0.0,9.96,,
66,2,2012-05-01 00:53:00,2012-05-01 01:04:00,1,2.44,1,,48,238,2,9.3,0.5,0.5,0.0,0.0,0.0,10.3,,
67,1,2012-05-01 00:08:03,2012-05-01 00:20:28,1,3.6,1,N,45,49,1,11.3,0.5,0.5,2.46,0.0,0.0,14.76,,
68,1,2012-05-01 00:37:34,2012-05-01 00:45:13,1,1.4,1,N,45,79,1,6.5,0.5,0.5,1.5,0.0,0.0,9.0,,
69,1,2012-05-01 00:57:58,2012-05-01 01:05:23,2,1.0,1,N,79,249,1,6.1,0.5,0.5,1.77,0.0,0.0,8.87,,
70,2,2012-05-01 00:40:00,2012-05-01 00:44:00,2,0.72,1,,236,263,2,4.1,0.5,0.5,0.0,0.0,0.0,5.1,,
71,1,2012-05-01 00:07:53,2012-05-01 00:16:43,1,2.4,1,N,142,166,1,8.1,0.5,0.5,1.82,0.0,0.0,10.92,,
72,1,2012-05-01 00:51:48,2012-05-01 01:06:54,2,4.0,1,N,246,140,1,12.5,0.5,0.5,2.7,0.0,0.0,16.2,,
73,2,2012-05-01 00:00:00,2012-05-01 00:06:00,1,1.14,1,,230,237,2,5.7,0.5,0.5,0.0,0.0,0.0,6.7,,
74,2,2012-05-01 00:08:00,2012-05-01 00:15:00,1,1.51,1,,237,230,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
75,1,2012-05-01 00:23:37,2012-05-01 00:35:43,1,3.6,1,N,48,236,1,10.9,0.5,0.5,1.5,0.0,0.0,13.4,,
76,1,2012-05-01 00:57:45,2012-05-01 01:08:04,3,1.8,1,N,230,170,1,7.7,0.5,0.5,2.61,0.0,0.0,11.31,,
77,1,2012-05-01 00:03:53,2012-05-01 00:17:21,3,3.5,1,N,100,13,2,11.3,0.5,0.5,0.0,0.0,0.0,12.3,,
78,1,2012-05-01 00:37:09,2012-05-01 00:44:06,1,1.6,1,N,114,209,1,6.5,0.5,0.5,2.0,0.0,0.0,9.5,,
79,2,2012-05-01 00:06:00,2012-05-01 00:10:00,2,1.05,1,,152,41,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
80,2,2012-05-01 00:26:00,2012-05-01 00:35:00,1,1.91,1,,48,239,1,7.7,0.5,0.5,5.0,0.0,0.0,13.7,,
81,2,2012-05-01 00:40:00,2012-05-01 00:58:00,1,6.46,1,,142,80,2,17.3,0.5,0.5,0.0,0.0,0.0,18.3,,
82,1,2012-05-01 00:02:57,2012-05-01 00:09:10,1,1.5,1,N,256,37,2,6.1,0.5,0.5,0.0,0.0,0.0,7.1,,
83,2,2012-05-01 00:53:00,2012-05-01 01:00:00,3,1.7,1,,75,263,1,6.5,0.5,0.5,2.1,0.0,0.0,9.6,,
84,2,2012-05-01 00:15:00,2012-05-01 00:17:00,1,0.83,1,,262,75,2,4.1,0.5,0.5,0.0,0.0,0.0,5.1,,
85,2,2012-05-01 00:32:00,2012-05-01 00:36:00,1,1.18,1,,236,239,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
86,2,2012-05-01 00:58:00,2012-05-01 01:09:00,1,4.29,1,,230,231,2,12.1,0.5,0.5,0.0,0.0,0.0,13.1,,
87,1,2012-05-01 00:47:23,2012-05-01 00:52:07,1,0.8,1,N,114,4,2,4.9,0.5,0.5,0.0,0.0,0.0,5.9,,
88,2,2012-05-01 00:20:00,2012-05-01 00:27:00,1,1.64,1,,230,163,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
89,1,2012-05-01 00:55:00,2012-05-01 01:05:51,1,3.2,1,N,48,79,2,9.7,0.5,0.5,0.0,0.0,0.0,10.7,,
90,1,2012-05-01 00:05:03,2012-05-01 00:16:06,1,3.2,1,N,237,113,1,10.1,0.5,0.5,1.0,0.0,0.0,12.1,,
91,1,2012-05-01 00:35:35,2012-05-01 00:50:05,1,3.0,1,N,114,230,2,10.5,0.5,0.5,0.0,0.0,0.0,11.5,,
92,1,2012-05-01 00:36:38,2012-05-01 00:44:37,1,3.3,1,N,229,74,2,9.3,0.5,0.5,0.0,0.0,0.0,10.3,,
93,2,2012-05-01 00:04:00,2012-05-01 00:06:00,1,0.35,1,,230,230,2,3.3,0.5,0.5,0.0,0.0,0.0,4.3,,
94,2,2012-05-01 00:14:00,2012-05-01 00:33:00,1,6.17,1,,170,223,1,16.1,0.5,0.5,4.15,0.0,0.0,21.25,,
95,1,2012-05-01 00:19:09,2012-05-01 00:23:52,1,0.9,1,N,148,79,2,4.9,0.5,0.5,0.0,0.0,0.0,5.9,,
96,1,2012-05-01 00:34:13,2012-05-01 00:57:21,2,9.6,1,N,79,244,1,24.1,0.5,0.5,1.9,0.0,0.0,27.0,,
97,2,2012-05-01 00:15:00,2012-05-01 00:26:00,1,6.7,1,,138,145,1,16.1,0.5,0.5,3.32,0.0,0.0,20.42,,
98,2,2012-05-01 00:48:00,2012-05-01 00:55:00,1,1.38,1,,161,48,1,6.1,0.5,0.5,1.0,0.0,0.0,8.1,,
99,1,2012-05-01 00:58:55,2012-05-01 01:07:10,1,1.6,1,N,68,79,1,6.9,0.5,0.5,1.0,0.0,0.0,8.9,,
