,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
33,1,2012-10-01 00:06:04,2012-10-01 00:15:40,2,2.5,1,N,137,249,1,10.0,0.5,0.5,2.2,0.0,0.0,13.2,,
34,1,2012-10-01 00:29:20,2012-10-01 00:42:34,1,5.0,1,N,148,262,1,17.5,0.5,0.5,3.0,0.0,0.0,21.5,,
35,1,2012-10-01 00:22:33,2012-10-01 00:27:36,1,1.6,1,N,246,142,1,7.0,0.5,0.5,1.5,0.0,0.0,9.5,,
36,1,2012-10-01 00:02:19,2012-10-01 00:20:43,2,8.5,1,N,66,22,1,25.5,0.5,0.5,5.3,0.0,0.0,31.8,,
37,1,2012-10-01 00:51:13,2012-10-01 00:57:18,2,1.3,1,N,148,211,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
38,1,2012-10-01 00:05:46,2012-10-01 00:12:00,4,2.7,1,N,164,231,2,9.5,0.5,0.5,0.0,0.0,0.0,10.5,,
39,1,2012-10-01 00:27:12,2012-10-01 00:45:01,1,10.5,1,N,231,7,2,30.0,0.5,0.5,0.0,0.0,0.0,31.0,,
40,1,2012-10-01 00:33:24,2012-10-01 00:47:05,1,7.6,1,N,263,256,2,23.0,0.5,0.5,0.0,0.0,0.0,24.0,,
41,1,2012-10-01 00:11:51,2012-10-01 00:22:04,1,1.8,1,N,226,82,2,9.5,0.5,0.5,0.0,0.0,0.0,10.5,,
42,2,2012-10-01 00:23:00,2012-10-01 00:42:00,1,1.39,1,,132,36,1,37.5,0.5,0.5,5.0,0.0,0.0,43.5,,
43,2,2012-10-01 00:36:00,2012-10-01 00:53:00,1,8.72,1,,75,256,1,25.0,0.5,0.5,6.38,0.0,0.0,32.38,,
44,1,2012-10-01 00:10:36,2012-10-01 00:20:56,1,3.9,1,N,237,224,1,13.0,0.5,0.5,2.0,0.0,0.0,16.0,,
45,1,2012-10-01 00:33:35,2012-10-01 00:54:49,1,5.2,1,N,237,152,2,18.5,0.5,0.5,0.0,0.0,0.0,19.5,,
46,1,2012-10-01 00:13:10,2012-10-01 00:24:24,1,3.2,1,N,107,43,1,12.5,0.5,0.5,2.7,0.0,0.0,16.2,,
47,2,2012-10-01 00:01:00,2012-10-01 00:06:00,1,0.95,1,,48,100,2,5.5,0.5,0.5,0.0,0.0,0.0,6.5,,
48,1,2012-10-01 00:16:00,2012-10-01 00:34:32,2,5.3,1,N,114,257,2,18.5,0.5,0.5,0.0,0.0,0.0,19.5,,
49,1,2012-10-01 00:09:27,2012-10-01 00:16:13,1,1.2,1,N,186,162,2,7.0,0.5,0.5,0.0,0.0,0.0,8.0,,
50,1,2012-10-01 00:18:23,2012-10-01 00:24:16,1,1.5,1,N,170,141,1,7.0,0.5,0.5,1.2,0.0,0.0,9.2,,
51,1,2012-10-01 00:50:31,2012-10-01 00:59:45,1,2.2,1,N,230,170,1,9.5,0.5,0.5,2.1,0.0,0.0,12.6,,
52,2,2012-10-01 00:06:00,2012-10-01 00:16:00,2,2.82,1,,4,100,2,11.0,0.5,0.5,0.0,0.0,0.0,12.0,,
53,2,2012-10-01 00:27:00,2012-10-01 00:39:00,2,2.88,1,,48,79,2,11.5,0.5,0.5,0.0,0.0,0.0,12.5,,
54,1,2012-10-01 00:37:09,2012-10-01 01:05:17,1,19.5,2,N,132,236,1,52.0,0.0,0.5,10.0,4.8,0.0,67.3,,
55,2,2012-10-01 00:00:00,2012-10-01 00:13:00,1,3.54,1,,68,239,1,13.0,0.5,0.5,1.0,0.0,0.0,15.0,,
56,2,2012-10-01 00:43:00,2012-10-01 00:50:00,1,1.55,1,,223,223,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
57,1,2012-10-01 00:17:01,2012-10-01 00:27:52,1,3.9,1,N,230,166,1,13.0,0.5,0.5,2.8,0.0,0.0,16.8,,
58,1,2012-10-01 00:31:20,2012-10-01 00:44:08,1,3.3,1,N,151,48,2,13.5,0.5,0.5,0.0,0.0,0.0,14.5,,
59,1,2012-10-01 00:45:44,2012-10-01 00:48:15,1,0.6,1,N,230,48,1,4.5,0.5,0.5,1.5,0.0,0.0,7.0,,
60,1,2012-10-01 00:57:31,2012-10-01 01:01:46,1,0.6,1,N,230,230,1,5.0,0.5,0.5,3.0,0.0,0.0,9.0,,
61,1,2012-10-01 00:28:08,2012-10-01 00:31:59,1,1.7,1,N,162,234,1,6.5,0.5,0.5,2.25,0.0,0.0,9.75,,
62,1,2012-10-01 00:34:07,2012-10-01 00:38:44,4,1.6,1,N,234,170,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
63,1,2012-10-01 00:48:02,2012-10-01 00:52:33,1,1.0,1,N,161,170,1,5.5,0.5,0.5,1.3,0.0,0.0,7.8,,
64,1,2012-10-01 00:03:03,2012-10-01 00:18:20,1,3.6,1,N,97,211,2,14.5,0.5,0.5,0.0,0.0,0.0,15.5,,
65,1,2012-10-01 00:21:01,2012-10-01 00:34:43,2,4.4,1,N,211,140,1,15.0,0.5,0.5,1.0,0.0,0.0,17.0,,
66,1,2012-10-01 00:59:33,2012-10-01 01:09:53,1,3.0,1,N,140,74,2,11.5,0.5,0.5,0.0,0.0,0.0,12.5,,
67,1,2012-10-01 00:37:12,2012-10-01 00:48:48,1,6.3,1,N,209,89,1,19.5,0.5,0.5,4.1,0.0,0.0,24.6,,
68,1,2012-10-01 00:11:02,2012-10-01 00:21:25,2,3.3,1,N,230,231,2,12.0,0.5,0.5,0.0,0.0,0.0,13.0,,
69,1,2012-10-01 00:22:37,2012-10-01 00:27:46,1,0.9,1,N,231,261,1,6.0,0.5,0.5,1.4,0.0,0.0,8.4,,
70,1,2012-10-01 00:36:03,2012-10-01 00:39:13,1,0.9,1,N,125,144,2,5.0,0.5,0.5,0.0,0.0,0.0,6.0,,
71,1,2012-10-01 00:49:49,2012-10-01 01:12:55,2,6.7,1,N,249,37,1,24.0,0.5,0.5,6.25,0.0,0.0,31.25,,
72,2,2012-10-01 00:03:00,2012-10-01 00:19:00,1,4.42,1,,249,163,2,15.5,0.5,0.5,0.0,0.0,0.0,16.5,,
73,2,2012-10-01 00:44:00,2012-10-01 01:04:00,1,11.93,1,,230,78,1,34.0,0.5,0.5,5.0,0.0,0.0,40.0,,
74,1,2012-10-01 00:22:58,2012-10-01 00:30:38,2,1.7,1,N,166,166,2,8.5,0.5,0.5,0.0,0.0,0.0,9.5,,
75,1,2012-10-01 00:20:59,2012-10-01 00:24:51,1,0.9,1,N,68,249,2,5.5,0.5,0.5,0.0,0.0,0.0,6.5,,
76,1,2012-10-01 00:26:33,2012-10-01 00:35:11,4,1.4,1,N,249,186,2,8.0,0.5,0.5,0.0,0.0,0.0,9.0,,
77,1,2012-10-01 00:37:09,2012-10-01 00:40:52,2,0.7,1,N,186,170,1,5.0,0.5,0.5,1.2,0.0,0.0,7.2,,
78,2,2012-10-01 00:21:00,2012-10-01 00:24:00,1,0.65,1,,234,90,2,4.5,0.5,0.5,0.0,0.0,0.0,5.5,,
79,2,2012-10-01 00:25:00,2012-10-01 00:29:00,5,0.78,1,,90,68,2,5.0,0.5,0.5,0.0,0.0,0.0,6.0,,
80,2,2012-10-01 00:46:00,2012-10-01 00:53:00,1,1.68,1,,79,231,1,8.0,0.5,0.5,1.7,0.0,0.0,10.7,,
81,1,2012-10-01 00:17:42,2012-10-01 00:21:02,1,0.8,1,N,142,48,1,5.0,0.5,0.5,1.2,0.0,0.0,7.2,,
82,1,2012-10-01 00:24:34,2012-10-01 00:27:36,1,1.2,1,N,48,68,1,5.5,0.5,0.5,1.0,0.0,0.0,7.5,,
83,2,2012-10-01 00:20:00,2012-10-01 00:33:00,1,3.61,1,,170,261,2,13.0,0.5,0.5,0.0,0.0,0.0,14.0,,
84,2,2012-10-01 00:41:00,2012-10-01 00:47:00,1,0.9,1,,125,144,2,6.0,0.5,0.5,0.0,0.0,0.0,7.0,,
85,2,2012-10-01 00:50:00,2012-10-01 01:02:00,1,4.34,1,,144,236,1,14.5,0.5,0.5,1.0,0.0,0.0,16.5,,
86,1,2012-10-01 00:08:59,2012-10-01 00:11:13,1,0.6,1,N,164,170,2,4.0,0.5,0.5,0.0,0.0,0.0,5.0,,
87,1,2012-10-01 00:30:40,2012-10-01 00:36:34,1,1.4,1,N,48,142,1,7.0,0.5,0.5,1.6,0.0,0.0,9.6,,
88,1,2012-10-01 00:45:59,2012-10-01 00:51:09,1,1.7,1,N,143,246,1,7.0,0.5,0.5,5.0,0.0,0.0,13.0,,
89,1,2012-10-01 00:58:10,2012-10-01 01:08:50,1,2.1,1,N,246,229,1,10.0,0.5,0.5,2.2,0.0,0.0,13.2,,
90,2,2012-10-01 00:24:00,2012-10-01 00:34:00,1,2.67,1,,158,230,2,10.5,0.5,0.5,0.0,0.0,0.0,11.5,,
91,2,2012-10-01 00:58:00,2012-10-01 00:59:00,1,0.0,1,,224,224,2,2.5,0.5,0.5,0.0,0.0,0.0,3.5,,
92,1,2012-10-01 00:07:21,2012-10-01 00:18:51,1,2.3,1,N,237,48,2,10.5,0.5,0.5,0.0,0.0,0.0,11.5,,
93,1,2012-10-01 00:32:25,2012-10-01 00:37:11,1,1.2,1,N,164,230,2,6.0,0.5,0.5,0.0,0.0,0.0,7.0,,
94,1,2012-10-01 00:52:17,2012-10-01 00:57:23,1,0.9,1,N,230,186,2,5.5,0.5,0.5,0.0,0.0,0.0,6.5,,
95,1,2012-10-01 00:02:02,2012-10-01 00:08:26,1,0.8,1,N,113,4,1,6.5,0.5,0.5,1.5,0.0,0.0,9.0,,
96,1,2012-10-01 00:12:26,2012-10-01 00:15:40,1,0.8,1,N,4,79,1,4.5,0.5,0.5,1.1,0.0,0.0,6.6,,
97,1,2012-10-01 00:59:53,2012-10-01 01:11:18,2,2.8,1,N,142,262,1,12.0,0.5,0.5,2.0,0.0,0.0,15.0,,
98,2,2012-10-01 00:12:00,2012-10-01 00:30:00,2,4.28,1,,237,148,2,15.5,0.5,0.5,0.0,0.0,0.0,16.5,,
99,2,2012-10-01 00:50:00,2012-10-01 01:00:00,2,2.19,1,,158,261,2,8.5,0.5,0.5,0.0,0.0,0.0,9.5,,
