,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
62,1,2012-11-01 00:30:44,2012-11-01 01:06:50,1,6.4,1,N,186,83,2,28.0,0.5,0.5,0.0,0.0,0.0,29.0,,
63,1,2012-11-01 00:08:48,2012-11-01 00:11:09,1,0.4,1,N,263,263,1,4.0,0.5,0.5,1.0,0.0,0.0,6.0,,
64,1,2012-11-01 00:13:13,2012-11-01 00:41:07,4,6.7,1,N,263,223,2,24.0,0.5,0.5,0.0,0.0,0.0,25.0,,
65,1,2012-11-01 00:19:12,2012-11-01 00:26:55,1,1.8,1,N,48,141,1,8.5,0.5,0.5,1.9,0.0,0.0,11.4,,
66,1,2012-11-01 00:01:39,2012-11-01 00:34:32,1,8.7,1,N,164,227,2,30.0,0.5,0.5,0.0,0.0,0.0,31.0,,
67,1,2012-11-01 00:37:50,2012-11-01 00:53:58,4,4.0,1,N,227,40,2,15.5,0.5,0.5,0.0,0.0,0.0,16.5,,
68,1,2012-11-01 00:04:57,2012-11-01 00:16:34,2,2.9,1,N,142,249,1,11.0,0.5,0.5,3.0,0.0,0.0,15.0,,
69,1,2012-11-01 00:41:50,2012-11-01 00:46:03,1,0.7,1,N,142,48,1,5.0,0.5,0.5,1.2,0.0,0.0,7.2,,
70,1,2012-11-01 00:50:22,2012-11-01 00:59:53,1,3.9,1,N,50,231,2,12.5,0.5,0.5,0.0,0.0,0.0,13.5,,
71,2,2012-11-01 00:04:00,2012-11-01 00:26:00,2,6.02,1,,161,116,1,20.5,0.5,0.5,4.2,0.0,0.0,25.7,,
72,2,2012-11-01 00:48:00,2012-11-01 00:56:00,1,2.24,1,,43,236,1,9.0,0.5,0.5,1.0,0.0,0.0,11.0,,
73,2,2012-11-01 00:58:00,2012-11-01 01:11:00,1,3.21,1,,236,170,1,12.5,0.5,0.5,3.9,0.0,0.0,17.4,,
74,2,2012-11-01 00:12:00,2012-11-01 00:18:00,2,1.82,1,,75,263,1,8.0,0.5,0.5,2.12,0.0,0.0,11.12,,
75,2,2012-11-01 00:20:00,2012-11-01 00:27:00,2,1.61,1,,263,43,1,7.5,0.5,0.5,2.0,0.0,0.0,10.5,,
76,2,2012-11-01 00:44:00,2012-11-01 00:55:00,2,3.98,1,,43,90,2,13.0,0.5,0.5,0.0,0.0,0.0,14.0,,
77,1,2012-11-01 00:10:37,2012-11-01 00:42:39,2,14.9,1,N,161,93,1,43.5,0.5,0.5,9.86,4.8,0.0,59.16,,
78,1,2012-11-01 00:07:05,2012-11-01 00:27:34,4,4.5,1,N,262,50,2,18.0,0.5,0.5,0.0,0.0,0.0,19.0,,
79,1,2012-11-01 00:39:40,2012-11-01 00:50:26,1,6.5,1,N,48,244,1,19.0,0.5,0.5,4.0,0.0,0.0,24.0,,
80,1,2012-11-01 00:51:07,2012-11-01 00:57:19,1,1.1,1,N,244,243,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
81,2,2012-11-01 00:06:00,2012-11-01 00:12:00,1,0.7,1,,7,7,2,5.0,0.5,0.5,0.0,0.0,0.0,6.0,,
82,2,2012-11-01 00:37:00,2012-11-01 00:44:00,4,1.37,1,,230,170,2,7.0,0.5,0.5,0.0,0.0,0.0,8.0,,
83,1,2012-11-01 00:45:29,2012-11-01 00:52:02,1,1.1,1,N,237,237,1,6.5,0.5,0.5,1.85,0.0,0.0,9.35,,
84,1,2012-11-01 00:59:42,2012-11-01 01:06:37,1,2.1,1,N,229,107,2,8.0,0.5,0.5,0.0,0.0,0.0,9.0,,
85,1,2012-11-01 00:46:55,2012-11-01 01:00:53,1,2.8,1,N,42,243,2,12.5,0.5,0.5,0.0,0.0,0.0,13.5,,
86,1,2012-11-01 00:38:37,2012-11-01 00:48:07,1,3.2,1,N,236,164,2,11.5,0.5,0.5,0.0,0.0,0.0,12.5,,
87,1,2012-11-01 00:59:46,2012-11-01 01:20:37,1,7.9,1,N,142,232,1,25.0,0.5,0.5,7.8,0.0,0.0,33.8,,
88,1,2012-11-01 00:07:48,2012-11-01 00:10:54,1,0.6,1,N,230,186,2,4.5,0.5,0.5,0.0,0.0,0.0,5.5,,
89,1,2012-11-01 00:35:59,2012-11-01 00:42:45,1,1.6,1,N,100,68,1,7.0,0.5,0.5,1.0,0.0,0.0,9.0,,
90,1,2012-11-01 00:55:27,2012-11-01 01:00:28,1,0.9,1,N,230,186,2,5.5,0.5,0.5,0.0,0.0,0.0,6.5,,
91,1,2012-11-01 00:12:19,2012-11-01 00:19:11,3,1.5,1,N,237,140,2,7.5,0.5,0.5,0.0,0.0,0.0,8.5,,
92,1,2012-11-01 00:27:15,2012-11-01 00:34:54,2,1.8,1,N,236,75,1,8.0,0.5,0.5,1.8,0.0,0.0,10.8,,
93,1,2012-11-01 00:36:23,2012-11-01 00:40:10,1,1.4,1,N,75,236,1,6.0,0.5,0.5,1.0,0.0,0.0,8.0,,
94,1,2012-11-01 00:58:24,2012-11-01 01:10:54,1,3.2,1,N,48,141,1,12.0,0.5,0.5,2.6,0.0,0.0,15.6,,
95,1,2012-11-01 00:10:07,2012-11-01 00:16:31,1,2.0,1,N,141,75,1,8.0,0.5,0.5,1.8,0.0,0.0,10.8,,
96,1,2012-11-01 00:43:16,2012-11-01 00:55:00,1,2.9,1,N,170,262,1,12.0,0.5,0.5,2.6,0.0,0.0,15.6,,
97,1,2012-11-01 00:35:32,2012-11-01 00:59:24,1,10.8,1,N,226,243,1,32.5,0.5,0.5,10.0,0.0,0.0,43.5,,
98,1,2012-11-01 00:27:12,2012-11-01 00:32:16,1,0.9,1,N,229,163,2,5.5,0.5,0.5,0.0,0.0,0.0,6.5,,
99,1,2012-11-01 00:33:32,2012-11-01 00:44:19,1,1.3,1,N,163,229,1,8.5,0.5,0.5,1.9,0.0,0.0,11.4,,
