,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
0,2,2012-07-01 00:55:00,2012-07-01 01:36:00,4,14.57,1,,132,181,2,35.3,0.5,0.5,0.0,0.0,0.0,36.3,,
1,1,2012-07-01 00:06:34,2012-07-01 00:11:26,2,1.1,1,N,166,238,1,5.3,0.5,0.5,1.26,0.0,0.0,7.56,,
2,1,2012-07-01 00:17:15,2012-07-01 00:45:47,2,6.1,1,N,238,148,1,18.9,0.5,0.5,1.1,0.0,0.0,21.0,,
3,1,2012-07-01 00:47:57,2012-07-01 00:59:03,1,2.6,1,N,148,256,1,9.3,0.5,0.5,2.06,0.0,0.0,12.36,,
4,1,2012-07-01 00:13:36,2012-07-01 00:27:55,1,2.0,1,N,229,50,2,9.3,0.5,0.5,0.0,0.0,0.0,10.3,,
5,1,2012-07-01 00:35:42,2012-07-01 00:44:38,4,2.0,1,N,163,246,2,7.7,0.5,0.5,0.0,0.0,0.0,8.7,,
6,1,2012-07-01 00:09:39,2012-07-01 00:25:21,1,1.7,1,N,170,114,1,9.7,0.5,0.5,3.21,0.0,0.0,13.91,,
7,1,2012-07-01 00:27:08,2012-07-01 00:28:00,1,0.2,1,N,79,79,2,2.9,0.5,0.5,0.0,0.0,0.0,3.9,,
8,1,2012-07-01 00:12:57,2012-07-01 00:32:15,3,5.1,1,N,48,148,2,15.3,0.5,0.5,0.0,0.0,0.0,16.3,,
9,1,2012-07-01 00:33:08,2012-07-01 00:53:37,1,8.0,1,N,148,129,2,21.7,0.5,0.5,0.0,0.0,0.0,22.7,,
10,1,2012-07-01 00:03:12,2012-07-01 00:09:54,1,1.5,1,N,114,107,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
11,1,2012-07-01 00:11:33,2012-07-01 00:21:37,2,1.8,1,N,170,114,2,7.7,0.5,0.5,0.0,0.0,0.0,8.7,,
12,1,2012-07-01 00:34:03,2012-07-01 00:46:03,1,4.5,1,N,87,186,2,12.9,0.5,0.5,0.0,0.0,0.0,13.9,,
13,1,2012-07-01 00:48:13,2012-07-01 00:55:25,1,1.7,1,N,68,249,2,6.9,0.5,0.5,0.0,0.0,0.0,7.9,,
14,1,2012-07-01 00:56:30,2012-07-01 01:04:25,1,2.3,1,N,249,230,2,7.7,0.5,0.5,0.0,0.0,0.0,8.7,,
15,1,2012-07-01 00:03:34,2012-07-01 00:21:15,1,4.8,1,N,87,164,1,14.9,0.5,0.5,3.18,0.0,0.0,19.08,,
16,1,2012-07-01 00:28:33,2012-07-01 00:40:20,1,3.2,1,N,113,66,1,9.7,0.5,0.5,3.21,0.0,0.0,13.91,,
17,1,2012-07-01 00:41:12,2012-07-01 00:53:27,1,1.9,1,N,66,25,2,8.5,0.5,0.5,0.0,0.0,0.0,9.5,,
18,1,2012-07-01 00:08:30,2012-07-01 00:21:48,1,2.4,4,N,230,125,2,9.3,0.5,0.5,0.0,0.0,0.0,10.3,,
19,1,2012-07-01 00:22:17,2012-07-01 00:34:09,1,3.1,4,N,125,162,2,9.7,0.5,0.5,0.0,0.0,0.0,10.7,,
20,1,2012-07-01 00:35:06,2012-07-01 00:41:56,1,1.2,4,N,162,100,1,5.7,0.5,0.5,1.67,0.0,0.0,8.37,,
21,1,2012-07-01 00:57:22,2012-07-01 01:08:52,1,4.0,4,N,230,74,1,11.3,0.5,0.5,2.46,0.0,0.0,14.76,,
22,1,2012-07-01 00:01:27,2012-07-01 00:10:36,2,1.0,1,N,50,161,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
23,1,2012-07-01 00:24:41,2012-07-01 00:28:51,1,1.0,1,N,48,163,2,4.9,0.5,0.5,0.0,0.0,0.0,5.9,,
24,1,2012-07-01 00:34:54,2012-07-01 00:41:57,1,1.9,1,N,161,113,1,6.9,0.5,0.5,1.97,0.0,0.0,9.87,,
25,1,2012-07-01 00:47:15,2012-07-01 00:58:04,2,1.6,1,N,114,13,1,7.7,0.5,0.5,1.74,0.0,0.0,10.44,,
26,1,2012-07-01 00:59:51,2012-07-01 01:08:17,4,1.8,1,N,13,158,2,7.3,0.5,0.5,0.0,0.0,0.0,8.3,,
27,1,2012-07-01 00:16:06,2012-07-01 00:24:17,2,0.8,1,Y,231,209,1,6.1,0.5,0.5,1.0,0.0,0.0,8.1,,
28,1,2012-07-01 00:31:02,2012-07-01 00:57:59,2,9.9,1,N,87,7,1,24.5,0.5,0.5,5.1,0.0,0.0,30.6,,
29,1,2012-07-01 00:12:12,2012-07-01 00:26:28,2,2.2,1,N,164,148,1,9.7,0.5,0.5,2.14,0.0,0.0,12.84,,
30,1,2012-07-01 00:27:53,2012-07-01 00:36:41,1,1.5,1,N,148,87,1,6.9,0.5,0.5,1.0,0.0,0.0,8.9,,
31,1,2012-07-01 00:38:38,2012-07-01 00:56:38,4,4.9,1,N,87,50,2,14.9,0.5,0.5,0.0,0.0,0.0,15.9,,
32,1,2012-07-01 00:59:09,2012-07-01 01:18:16,1,5.3,1,N,50,7,2,15.3,0.5,0.5,0.0,0.0,0.0,16.3,,
