,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
0,1,2012-08-01 00:15:41,2012-08-01 00:25:17,2,2.1,1,Y,137,125,2,8.1,0.5,0.5,0.0,0.0,0.0,9.1,,
1,1,2012-08-01 00:12:00,2012-08-01 00:23:56,1,3.0,1,N,230,24,1,10.5,0.5,0.5,1.0,0.0,0.0,12.5,,
2,1,2012-08-01 00:07:55,2012-08-01 00:36:58,1,5.9,1,N,234,189,2,19.7,0.5,0.5,0.0,0.0,0.0,20.7,,
3,2,2012-08-01 00:01:00,2012-08-01 00:08:00,1,1.74,1,,264,170,2,6.9,0.5,0.5,0.0,0.0,0.0,7.9,,
4,1,2012-08-01 00:38:37,2012-08-01 00:56:42,3,4.6,1,N,95,258,2,13.7,0.5,0.5,0.0,0.0,0.0,14.7,,
5,2,2012-08-01 00:10:00,2012-08-01 00:13:00,1,0.8,1,,263,75,2,4.1,0.5,0.5,0.0,0.0,0.0,5.1,,
6,1,2012-08-01 00:07:33,2012-08-01 00:32:45,1,6.2,1,N,163,87,1,18.9,0.5,0.5,3.5,0.0,0.0,23.4,,
7,1,2012-08-01 00:04:03,2012-08-01 00:13:38,2,1.6,1,N,137,100,1,7.3,0.5,0.5,2.07,0.0,0.0,10.37,,
8,1,2012-08-01 00:18:36,2012-08-01 00:22:38,4,1.0,1,N,230,233,2,4.5,0.5,0.5,0.0,0.0,0.0,5.5,,
9,1,2012-08-01 00:05:50,2012-08-01 00:14:23,2,1.5,1,N,164,48,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
10,1,2012-08-01 00:19:36,2012-08-01 00:25:32,1,0.8,1,N,230,100,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
11,1,2012-08-01 00:35:11,2012-08-01 00:47:20,3,2.8,1,N,164,231,2,8.9,0.5,0.5,0.0,0.0,0.0,9.9,,
12,1,2012-08-01 00:17:46,2012-08-01 00:23:09,2,1.4,1,N,163,141,2,5.7,0.5,0.5,0.0,0.0,0.0,6.7,,
13,1,2012-08-01 00:26:56,2012-08-01 00:33:01,1,1.5,1,N,263,75,2,6.1,0.5,0.5,0.0,0.0,0.0,7.1,,
14,1,2012-08-01 00:54:08,2012-08-01 01:00:53,1,1.8,1,N,143,151,1,6.9,0.5,0.5,1.55,0.0,0.0,9.45,,
15,1,2012-08-01 00:07:45,2012-08-01 00:25:52,1,3.1,1,N,255,65,2,12.1,0.5,0.5,0.0,0.0,0.0,13.1,,
16,1,2012-08-01 00:13:59,2012-08-01 00:19:19,1,2.8,1,N,262,170,2,8.1,0.5,0.5,0.0,0.0,0.0,9.1,,
17,1,2012-08-01 00:21:04,2012-08-01 00:26:02,1,1.4,1,N,137,229,2,5.7,0.5,0.5,0.0,0.0,0.0,6.7,,
18,1,2012-08-01 00:33:49,2012-08-01 00:34:52,1,0.5,1,N,141,263,2,3.3,0.5,0.5,0.0,0.0,0.0,4.3,,
19,1,2012-08-01 00:41:22,2012-08-01 01:12:33,1,16.6,1,N,140,155,2,38.1,0.5,0.5,0.0,0.0,0.0,39.1,,
20,1,2012-08-01 00:00:56,2012-08-01 00:14:38,1,3.5,1,N,256,249,2,11.3,0.5,0.5,0.0,0.0,0.0,12.3,,
21,1,2012-08-01 00:28:33,2012-08-01 00:36:19,1,1.0,1,N,249,79,2,6.1,0.5,0.5,0.0,0.0,0.0,7.1,,
22,1,2012-08-01 00:49:43,2012-08-01 00:58:38,1,1.7,1,N,114,137,1,6.9,0.5,0.5,2.37,0.0,0.0,10.27,,
23,1,2012-08-01 00:26:38,2012-08-01 00:41:25,1,3.4,1,N,107,256,2,11.3,0.5,0.5,0.0,0.0,0.0,12.3,,
24,1,2012-08-01 00:50:17,2012-08-01 01:31:29,1,7.1,1,N,256,257,1,25.7,0.5,0.5,1.0,0.0,0.0,27.7,,
25,1,2012-08-01 00:08:09,2012-08-01 00:12:05,1,1.1,1,N,237,141,2,4.9,0.5,0.5,0.0,0.0,0.0,5.9,,
26,1,2012-08-01 00:15:55,2012-08-01 00:24:58,1,2.0,1,N,141,163,1,7.7,0.5,0.5,2.61,0.0,0.0,11.31,,
27,1,2012-08-01 00:15:02,2012-08-01 00:22:05,3,1.6,1,N,231,68,1,6.9,0.5,0.5,1.55,0.0,0.0,9.45,,
28,1,2012-08-01 00:07:51,2012-08-01 00:24:44,1,5.3,1,N,230,13,2,15.3,0.5,0.5,0.0,0.0,0.0,16.3,,
29,1,2012-08-01 00:35:24,2012-08-01 00:45:44,1,2.2,1,N,232,249,1,8.5,0.5,0.5,1.11,0.0,0.0,10.61,,
30,1,2012-08-01 00:47:47,2012-08-01 01:05:13,2,6.3,1,N,249,226,2,16.5,0.5,0.5,0.0,0.0,0.0,17.5,,
31,1,2012-08-01 00:21:12,2012-08-01 00:37:50,1,6.2,1,N,43,244,2,16.9,0.5,0.5,0.0,0.0,0.0,17.9,,
32,1,2012-08-01 00:07:40,2012-08-01 00:21:43,1,4.7,1,N,161,166,1,13.7,0.5,0.5,2.94,0.0,0.0,17.64,,
33,1,2012-08-01 00:32:00,2012-08-01 00:40:15,1,2.0,1,N,142,229,2,7.3,0.5,0.5,0.0,0.0,0.0,8.3,,
34,1,2012-08-01 00:32:43,2012-08-01 01:10:33,1,7.4,1,N,143,256,2,23.7,0.5,0.5,0.0,0.0,0.0,24.7,,
35,1,2012-08-01 00:01:00,2012-08-01 00:09:00,1,1.5,1,N,50,161,1,6.5,0.5,0.5,1.5,0.0,0.0,9.0,,
36,1,2012-08-01 00:18:39,2012-08-01 00:32:38,1,3.8,1,N,43,79,1,11.7,0.5,0.5,2.54,0.0,0.0,15.24,,
37,2,2012-08-01 00:15:00,2012-08-01 00:23:00,2,3.79,1,,166,244,2,10.5,0.5,0.5,0.0,0.0,0.0,11.5,,
38,1,2012-08-01 00:05:30,2012-08-01 00:19:25,1,3.2,1,N,186,231,1,10.9,0.5,0.5,2.38,0.0,0.0,14.28,,
39,1,2012-08-01 00:27:46,2012-08-01 00:38:36,1,0.9,1,N,249,158,1,7.3,0.5,0.5,0.0,0.0,0.0,8.3,,
40,1,2012-08-01 00:56:21,2012-08-01 00:57:16,1,0.4,1,N,164,170,1,3.3,0.5,0.5,1.0,0.0,0.0,5.3,,
41,1,2012-08-01 00:01:02,2012-08-01 00:14:16,2,1.7,1,N,114,224,2,8.5,0.5,0.5,0.0,0.0,0.0,9.5,,
42,1,2012-08-01 00:18:05,2012-08-01 00:27:27,3,1.4,1,N,79,45,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
43,1,2012-08-01 00:43:50,2012-08-01 00:47:01,2,0.8,1,N,79,224,1,4.1,0.5,0.5,1.02,0.0,0.0,6.12,,
44,2,2012-08-01 00:02:00,2012-08-01 00:23:00,1,4.79,1,,163,13,1,15.3,0.5,0.5,1.0,0.0,0.0,17.3,,
45,2,2012-08-01 00:40:00,2012-08-01 00:45:00,1,1.47,4,,13,87,1,5.7,0.5,0.5,1.86,0.0,0.0,8.56,,
46,2,2012-08-01 00:47:00,2012-08-01 00:59:00,1,3.6,1,,87,234,1,10.5,0.5,0.5,2.0,0.0,0.0,13.5,,
47,1,2012-08-01 00:03:40,2012-08-01 00:13:58,1,2.1,1,N,162,107,1,8.5,0.5,0.5,2.37,0.0,0.0,11.87,,
48,1,2012-08-01 00:44:21,2012-08-01 00:57:10,1,3.9,1,N,148,261,1,12.5,0.5,0.5,4.05,0.0,0.0,17.55,,
49,1,2012-08-01 00:12:25,2012-08-01 00:13:40,1,0.5,1,N,236,75,2,3.3,0.5,0.5,0.0,0.0,0.0,4.3,,
50,1,2012-08-01 00:40:04,2012-08-01 00:48:02,1,3.0,1,N,239,152,1,8.9,0.5,0.5,1.98,0.0,0.0,11.88,,
51,1,2012-08-01 00:52:51,2012-08-01 01:27:30,1,15.8,1,N,166,62,2,37.3,0.5,0.5,0.0,0.0,0.0,38.3,,
52,1,2012-08-01 00:30:32,2012-08-01 00:37:44,2,2.2,1,N,211,186,2,7.3,0.5,0.5,0.0,0.0,0.0,8.3,,
53,1,2012-08-01 00:45:50,2012-08-01 00:51:59,1,2.6,1,N,170,263,1,7.7,0.5,0.5,1.74,0.0,0.0,10.44,,
54,1,2012-08-01 00:53:04,2012-08-01 00:59:46,1,3.3,1,N,263,107,2,9.3,0.5,0.5,0.0,0.0,0.0,10.3,,
55,1,2012-08-01 00:14:27,2012-08-01 00:20:52,2,1.3,1,N,237,263,1,6.1,0.5,0.5,1.4,0.0,0.0,8.5,,
56,1,2012-08-01 00:24:09,2012-08-01 00:33:59,1,4.3,1,N,263,148,1,11.3,0.5,0.5,1.5,0.0,0.0,13.8,,
57,1,2012-08-01 00:35:13,2012-08-01 00:40:19,2,1.0,1,N,148,249,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
58,1,2012-08-01 00:10:52,2012-08-01 00:19:34,1,2.2,1,N,161,107,1,7.7,0.5,0.5,2.17,0.0,0.0,10.87,,
59,1,2012-08-01 00:22:50,2012-08-01 00:31:16,1,2.2,1,N,79,261,2,7.7,0.5,0.5,0.0,0.0,0.0,8.7,,
60,1,2012-08-01 00:34:48,2012-08-01 01:05:33,2,11.1,1,N,231,173,1,28.5,0.5,0.5,0.1,0.0,0.0,29.6,,
61,2,2012-08-01 00:15:00,2012-08-01 00:19:00,4,2.23,1,,229,146,1,6.9,0.5,0.5,1.85,0.0,0.0,9.75,,
62,1,2012-08-01 00:12:14,2012-08-01 00:33:55,2,9.8,1,N,138,234,1,23.3,0.5,0.5,5.82,4.8,0.0,34.92,,
63,1,2012-08-01 00:50:09,2012-08-01 00:56:31,1,1.4,1,N,239,151,1,6.1,0.5,0.5,1.42,0.0,0.0,8.52,,
64,1,2012-08-01 00:04:31,2012-08-01 00:14:01,1,1.3,1,N,50,230,3,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
65,1,2012-08-01 00:14:39,2012-08-01 00:29:08,1,3.6,1,N,230,75,1,11.3,0.5,0.5,1.5,0.0,0.0,13.8,,
66,1,2012-08-01 00:29:07,2012-08-01 00:43:43,1,3.1,1,N,230,79,1,10.9,0.5,0.5,2.38,0.0,0.0,14.28,,
67,1,2012-08-01 00:17:39,2012-08-01 00:20:13,1,0.5,1,N,236,236,2,3.7,0.5,0.5,0.0,0.0,0.0,4.7,,
68,2,2012-08-01 00:17:00,2012-08-01 00:21:00,5,0.92,1,,100,142,2,4.9,0.5,0.5,0.0,0.0,0.0,5.9,,
69,1,2012-08-01 00:05:41,2012-08-01 00:14:22,1,2.8,1,N,162,7,1,8.9,0.5,0.5,0.1,0.0,0.0,10.0,,
70,1,2012-08-01 00:01:38,2012-08-01 00:07:14,1,1.7,1,N,170,79,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
71,1,2012-08-01 00:13:08,2012-08-01 00:23:21,1,4.0,1,N,137,87,2,11.7,0.5,0.5,0.0,0.0,0.0,12.7,,
72,2,2012-08-01 00:48:00,2012-08-01 01:18:00,6,8.68,1,,186,56,1,23.7,0.5,0.5,3.5,4.8,0.0,33.0,,
73,1,2012-08-01 00:18:43,2012-08-01 00:26:03,2,1.4,1,N,226,129,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
74,1,2012-08-01 00:12:56,2012-08-01 00:25:57,1,3.7,1,N,100,87,1,10.9,0.5,0.5,1.1,0.0,0.0,13.0,,
75,1,2012-08-01 00:49:46,2012-08-01 00:54:14,1,1.1,1,N,125,158,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
76,2,2012-08-01 00:13:00,2012-08-01 00:17:00,1,1.4,1,,234,100,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
