,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
33,1,2012-01-01 00:49:27,2012-01-01 01:10:54,2,4.4,1,Y,164,13,2,14.9,0.5,0.5,0.0,0.0,0.0,15.9,,
34,1,2012-01-01 00:14:27,2012-01-01 00:27:34,0,2.8,1,N,113,50,2,9.7,0.5,0.5,0.0,0.0,0.0,10.7,,
35,1,2012-01-01 00:27:46,2012-01-01 00:38:47,0,1.1,1,N,50,100,2,7.3,0.5,0.5,0.0,0.0,0.0,8.3,,
36,1,2012-01-01 00:51:39,2012-01-01 01:05:24,0,1.5,1,N,186,68,2,7.3,0.5,0.5,0.0,0.0,0.0,8.3,,
37,1,2012-01-01 00:20:23,2012-01-01 00:32:45,2,2.6,1,N,88,234,2,9.7,0.5,0.5,0.0,0.0,0.0,10.7,,
38,1,2012-01-01 00:34:59,2012-01-01 00:42:40,1,0.7,1,N,107,164,2,5.7,0.5,0.5,0.0,0.0,0.0,6.7,,
39,1,2012-01-01 00:44:45,2012-01-01 01:04:47,0,4.1,1,N,164,13,2,13.3,0.5,0.5,0.0,0.0,0.0,14.3,,
40,1,2012-01-01 00:19:42,2012-01-01 00:21:36,1,0.5,1,N,79,79,2,3.3,0.5,0.5,0.0,0.0,0.0,4.3,,
41,1,2012-01-01 00:23:44,2012-01-01 00:34:38,1,1.4,1,N,79,158,1,7.7,0.5,0.5,1.0,0.0,0.0,9.7,,
42,1,2012-01-01 00:35:37,2012-01-01 00:53:56,1,3.1,1,N,158,87,2,12.1,0.5,0.5,0.0,0.0,0.0,13.1,,
43,1,2012-01-01 00:55:40,2012-01-01 00:57:38,1,0.2,1,N,87,88,2,3.3,0.5,0.5,0.0,0.0,0.0,4.3,,
44,1,2012-01-01 00:39:44,2012-01-01 00:50:22,1,2.4,1,N,234,229,1,8.9,0.5,0.5,1.98,0.0,0.0,11.88,,
45,1,2012-01-01 00:53:03,2012-01-01 00:58:05,1,1.5,1,N,229,262,2,5.7,0.5,0.5,0.0,0.0,0.0,6.7,,
46,1,2012-01-01 00:17:26,2012-01-01 00:45:09,3,10.5,1,N,141,181,1,26.5,0.5,0.5,6.87,0.0,0.0,34.37,,
47,1,2012-01-01 00:22:25,2012-01-01 00:29:53,2,1.5,1,N,181,190,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
48,1,2012-01-01 00:37:58,2012-01-01 00:41:10,2,0.6,1,N,181,181,1,4.1,0.5,0.5,1.5,0.0,0.0,6.6,,
49,1,2012-01-01 00:42:15,2012-01-01 00:59:15,2,5.6,1,N,181,123,2,15.7,0.5,0.5,0.0,0.0,0.0,16.7,,
50,1,2012-01-01 00:30:23,2012-01-01 00:37:24,1,1.1,1,N,231,13,2,5.7,0.5,0.5,0.0,0.0,0.0,6.7,,
51,1,2012-01-01 00:47:32,2012-01-01 01:08:24,1,6.4,1,N,231,151,1,18.1,0.5,0.5,2.0,0.0,0.0,21.1,,
52,1,2012-01-01 00:42:44,2012-01-01 01:10:18,0,6.5,1,N,68,116,1,19.3,0.5,0.5,3.0,0.0,0.0,23.3,,
53,1,2012-01-01 00:26:58,2012-01-01 00:44:34,2,6.2,1,N,61,145,2,16.9,0.5,0.5,0.0,0.0,0.0,17.9,,
54,1,2012-01-01 00:03:00,2012-01-01 00:07:35,3,1.2,1,N,141,162,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
55,1,2012-01-01 00:10:40,2012-01-01 00:12:43,2,0.1,1,N,237,237,2,3.3,0.5,0.5,0.0,0.0,0.0,4.3,,
56,1,2012-01-01 00:16:45,2012-01-01 00:20:13,3,0.6,1,N,237,237,2,4.1,0.5,0.5,0.0,0.0,0.0,5.1,,
57,1,2012-01-01 00:21:48,2012-01-01 00:40:01,2,5.8,1,N,236,232,1,16.5,0.5,0.5,4.37,0.0,0.0,21.87,,
58,1,2012-01-01 00:40:50,2012-01-01 00:57:48,1,4.1,1,N,232,49,2,12.9,0.5,0.5,0.0,0.0,0.0,13.9,,
59,1,2012-01-01 00:18:09,2012-01-01 00:34:34,2,2.8,1,N,236,234,1,10.9,0.5,0.5,1.0,0.0,0.0,12.9,,
60,1,2012-01-01 00:37:33,2012-01-01 00:51:02,1,1.1,1,N,234,161,2,8.1,0.5,0.5,0.0,0.0,0.0,9.1,,
61,1,2012-01-01 00:51:22,2012-01-01 01:00:40,1,2.4,1,N,161,262,2,8.1,0.5,0.5,0.0,0.0,0.0,9.1,,
62,1,2012-01-01 00:15:37,2012-01-01 00:23:02,1,1.6,1,N,166,238,1,6.9,0.5,0.5,3.0,0.0,0.0,10.9,,
63,1,2012-01-01 00:24:07,2012-01-01 00:40:28,1,2.8,1,N,239,161,2,10.9,0.5,0.5,0.0,0.0,0.0,11.9,,
64,1,2012-01-01 00:56:27,2012-01-01 01:23:01,1,3.6,1,N,170,146,2,11.3,0.5,0.5,0.0,0.0,0.0,12.3,,
65,1,2012-01-01 00:43:05,2012-01-01 01:10:53,1,16.6,2,N,132,140,2,45.0,0.0,0.5,0.0,0.0,0.0,45.5,,
66,1,2012-01-01 00:31:20,2012-01-01 00:56:40,3,6.0,1,N,48,261,1,18.5,0.5,0.5,0.0,0.0,0.0,19.5,,
67,1,2012-01-01 00:58:08,2012-01-01 01:09:23,2,3.5,1,N,261,186,2,10.9,0.5,0.5,0.0,0.0,0.0,11.9,,
68,1,2012-01-01 00:25:18,2012-01-01 00:41:20,2,3.2,1,N,264,264,2,11.7,0.5,0.5,0.0,0.0,0.0,12.7,,
69,1,2012-01-01 00:44:38,2012-01-01 00:52:17,2,1.7,1,N,264,264,1,7.3,0.5,0.5,1.66,0.0,0.0,9.96,,
70,1,2012-01-01 00:53:16,2012-01-01 01:01:01,2,2.0,1,N,264,264,2,7.3,0.5,0.5,0.0,0.0,0.0,8.3,,
71,1,2012-01-01 00:12:32,2012-01-01 00:17:05,2,0.5,1,N,144,45,2,4.5,0.5,0.5,0.0,0.0,0.0,5.5,,
72,1,2012-01-01 00:22:06,2012-01-01 00:24:55,0,0.3,1,N,231,231,2,3.3,0.5,0.5,0.0,0.0,0.0,4.3,,
73,1,2012-01-01 00:26:00,2012-01-01 00:35:29,3,1.5,1,N,231,148,1,6.9,0.5,0.5,1.0,0.0,0.0,8.9,,
74,1,2012-01-01 00:36:24,2012-01-01 01:20:29,2,7.5,1,N,148,262,1,26.1,0.5,0.5,2.0,0.0,0.0,29.1,,
75,1,2012-01-01 00:12:52,2012-01-01 00:14:12,0,0.3,1,N,238,238,1,3.3,0.5,0.5,1.0,0.0,0.0,5.3,,
76,1,2012-01-01 00:16:12,2012-01-01 00:22:17,1,1.2,1,N,239,142,2,5.7,0.5,0.5,0.0,0.0,0.0,6.7,,
77,1,2012-01-01 00:23:03,2012-01-01 00:29:44,3,1.7,1,N,142,238,2,6.9,0.5,0.5,0.0,0.0,0.0,7.9,,
78,1,2012-01-01 00:31:22,2012-01-01 00:43:44,1,4.8,1,N,151,243,1,13.3,0.5,0.5,1.0,0.0,0.0,15.3,,
79,1,2012-01-01 00:50:14,2012-01-01 00:58:10,2,2.1,1,N,244,152,2,7.7,0.5,0.5,0.0,0.0,0.0,8.7,,
80,1,2012-01-01 00:04:25,2012-01-01 00:14:40,3,1.8,1,N,232,249,2,8.1,0.5,0.5,0.0,0.0,0.0,9.1,,
81,1,2012-01-01 00:15:55,2012-01-01 00:24:35,1,1.6,1,N,249,234,2,6.9,0.5,0.5,0.0,0.0,0.0,7.9,,
82,1,2012-01-01 00:28:35,2012-01-01 00:36:33,2,1.0,1,N,234,68,1,6.1,0.5,0.5,1.77,0.0,0.0,8.87,,
83,1,2012-01-01 00:37:25,2012-01-01 00:45:11,4,1.4,1,Y,68,164,1,6.5,0.5,0.5,1.2,0.0,0.0,8.7,,
84,1,2012-01-01 00:46:36,2012-01-01 01:04:30,3,6.1,1,N,164,260,2,16.5,0.5,0.5,0.0,4.8,0.0,22.3,,
85,1,2012-01-01 00:19:34,2012-01-01 00:51:05,4,6.1,1,N,43,231,2,21.3,0.5,0.5,0.0,0.0,0.0,22.3,,
86,1,2012-01-01 00:53:07,2012-01-01 00:58:46,2,0.9,1,N,236,141,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
87,1,2012-01-01 00:09:41,2012-01-01 00:15:31,2,1.0,1,N,141,263,2,5.3,0.5,0.5,0.0,0.0,0.0,6.3,,
88,1,2012-01-01 00:17:36,2012-01-01 00:20:29,1,1.0,1,N,141,263,2,4.5,0.5,0.5,0.0,0.0,0.0,5.5,,
89,1,2012-01-01 00:32:59,2012-01-01 00:38:43,2,0.7,1,N,170,162,1,4.9,0.5,0.5,2.0,0.0,0.0,7.9,,
90,1,2012-01-01 00:42:27,2012-01-01 00:54:38,3,0.8,1,N,161,164,2,7.7,0.5,0.5,0.0,0.0,0.0,8.7,,
91,1,2012-01-01 00:55:41,2012-01-01 01:03:52,2,1.3,1,N,164,162,2,6.5,0.5,0.5,0.0,0.0,0.0,7.5,,
92,1,2012-01-01 00:19:20,2012-01-01 00:31:24,1,0.9,1,N,161,229,2,7.7,0.5,0.5,0.0,0.0,0.0,8.7,,
93,1,2012-01-01 00:36:46,2012-01-01 00:47:20,1,6.9,1,N,229,261,1,16.5,0.5,0.5,3.0,0.0,0.0,20.5,,
94,1,2012-01-01 00:48:17,2012-01-01 00:59:57,1,4.1,1,N,261,114,1,11.7,0.5,0.5,2.54,0.0,0.0,15.24,,
95,1,2012-01-01 00:36:35,2012-01-01 00:43:03,4,1.0,1,N,170,137,2,5.7,0.5,0.5,0.0,0.0,0.0,6.7,,
96,1,2012-01-01 00:43:40,2012-01-01 00:49:30,2,0.7,1,N,137,234,1,4.9,0.5,0.5,1.08,0.0,0.0,6.98,,
97,1,2012-01-01 00:16:04,2012-01-01 00:31:32,3,3.3,1,N,48,211,2,11.3,0.5,0.5,0.0,0.0,0.0,12.3,,
98,1,2012-01-01 00:32:24,2012-01-01 00:40:14,2,1.7,1,N,211,90,1,6.9,0.5,0.5,1.55,0.0,0.0,9.45,,
99,1,2012-01-01 00:42:36,2012-01-01 00:49:12,1,1.5,1,N,90,246,1,6.5,0.5,0.5,2.0,0.0,0.0,9.5,,
